FID Name Type estimate_mesor std.error_mesor p.value_mesor estimate_beta_cos1 std.error_beta_cos1 p.value_beta_cos1 estimate_beta_sin1 std.error_beta_sin1 p.value_beta_sin1 amplitude_24hfreq acrophase_24hfreq pvalue_h
cfb CFB Proteins -0.05271 0.01635 0.001 -0.06038 0.01724 0.0005 -0.03546 0.01376 0.01 0.0700180733120965 14.0282384212636 0.0005
cfc1 CFC1 Proteins 0.00457 0.01661 0.8 0.04711 0.01752 0.007 -0.05264 0.01401 0.0002 0.0706463816850303 20.7883051621725 0.0002
cfd CFD Proteins 0.04877 0.01591 0.002 0.05433 0.01677 0.001 0.03496 0.01342 0.009 0.0646064469250105 2.18388696178503 0.001
cfh CFH Proteins -0.03371 0.0167 0.04 -0.05907 0.0176 0.0008 0.0046 0.01409 0.7 0.0592444956425461 11.7033556397562 0.0008
cfhr2 CFHR2 Proteins -0.0215 0.01646 0.2 -0.01888 0.01736 0.3 -0.02218 0.01388 0.1 0.0291257083436875 15.305606247045 0.1
cfhr4 CFHR4 Proteins -0.00502 0.01647 0.8 -0.01377 0.01735 0.4 0.00727 0.01389 0.6 0.015568792378793 10.1437255708371 0.4
cfhr5 CFHR5 Proteins -0.04161 0.01658 0.01 -0.04792 0.01747 0.006 -0.02773 0.01398 0.05 0.0553679852041154 14.0035320373506 0.006
cfi CFI Proteins -0.02255 0.01608 0.2 -0.02222 0.01695 0.2 -0.02003 0.01356 0.1 0.029911158923886 14.8019138783804 0.1
cfp CFP Proteins 0.01627 0.01609 0.3 0.00211 0.01696 0.9 0.03298 0.01357 0.02 0.0330488260020486 5.75594118952493 0.02
cga CGA Proteins 0.1068 0.01221 2e-18 0.12722 0.01288 5e-23 0.06571 0.0103 2e-10 0.143191068868263 1.82102895582457 5e-23
cgb3_cgb5_cgb8 CGB3_CGB5_CGB8 Proteins 0.00396 0.01525 0.8 0.00078 0.01607 1 0.00768 0.01286 0.6 0.00771451076964805 5.6133850505059 0.6
cgn CGN Proteins -0.00984 0.01681 0.6 0.00105 0.01772 1 -0.02307 0.01417 0.1 0.0230982403043935 18.1734034272756 0.1
cgref1 CGREF1 Proteins 0.05777 0.01649 0.0005 0.11777 0.01738 1e-11 -0.02973 0.01391 0.03 0.1214646760437 23.0555990711301 1e-11
chac2 CHAC2 Proteins 0.00433 0.01639 0.8 -0.05853 0.01728 0.0007 0.08741 0.01382 3e-10 0.105191404651515 8.25366631307252 3e-10
chad CHAD Proteins -0.00534 0.01618 0.7 0.0366 0.01706 0.03 -0.06048 0.01366 1e-05 0.0706960761976059 20.0788511780911 1e-05
chchd10 CHCHD10 Proteins 0.04814 0.01503 0.001 0.03421 0.01585 0.03 0.06037 0.01268 2e-06 0.0693955353958517 4.03066902012171 2e-06
chchd6 CHCHD6 Proteins 0.02395 0.01619 0.1 0.02163 0.01707 0.2 0.02389 0.01366 0.08 0.0322273813561145 3.18921983338292 0.08
chek2 CHEK2 Proteins 0.0108 0.0168 0.5 0.00699 0.0177 0.7 0.01447 0.01418 0.3 0.0160670760234221 4.28006179095427 0.3
chga CHGA Proteins 0.0639 0.01603 7e-05 0.08578 0.01689 4e-07 0.02633 0.01351 0.05 0.089726545916534 1.13777085617678 4e-07
chgb CHGB Proteins 0.04064 0.01596 0.01 0.08537 0.01683 4e-07 -0.02412 0.01346 0.07 0.0887063691413809 22.948287328624 4e-07
chi3l1 CHI3L1 Proteins -0.00861 0.01597 0.6 -0.0208 0.01683 0.2 0.00882 0.01345 0.5 0.0225948865237019 10.4688742860549 0.2
chit1 CHIT1 Proteins 0.04552 0.01576 0.004 0.04064 0.0166 0.01 0.04603 0.01331 0.0005 0.0614009405758037 3.23718828089541 0.0005
chl1 CHL1 Proteins 0.00323 0.01648 0.8 -0.01508 0.01737 0.4 0.02718 0.01391 0.05 0.0310812946159546 7.93469192566078 0.05
chm CHM Proteins 0.05931 0.01659 0.0004 0.02544 0.01749 0.1 0.0967 0.01399 5e-12 0.0999910781707588 5.01721354566256 5e-12
chmp1a CHMP1A Proteins 0.08966 0.01642 5e-08 0.01477 0.01732 0.4 0.17789 0.01385 1e-37 0.178500865944125 5.68362396623953 1e-37
chmp6 CHMP6 Proteins 0.03845 0.0163 0.02 -0.00426 0.01718 0.8 0.09034 0.01375 5e-11 0.0904379926309189 6.18002797365217 5e-11
chp1 CHP1 Proteins -0.00791 0.01687 0.6 -0.01215 0.01777 0.5 -0.00121 0.01422 0.9 0.0122070049058345 12.3777165966691 0.5
chrdl1 CHRDL1 Proteins 0.07703 0.01464 1e-07 0.05363 0.01544 0.0005 0.09817 0.01234 2e-15 0.111864170694916 4.09014064633212 2e-15
chrdl2 CHRDL2 Proteins -0.04094 0.01595 0.01 -0.02457 0.01681 0.1 -0.05737 0.01345 2e-05 0.0624128927146049 16.4541383936677 2e-05
chrm1 CHRM1 Proteins -0.00804 0.01681 0.6 -0.00131 0.01772 0.9 -0.01597 0.01418 0.3 0.0160249487761583 17.6884001406727 0.3
ciapin1 CIAPIN1 Proteins 0.02676 0.01612 0.1 -0.0593 0.01699 0.0005 0.13783 0.01359 4e-24 0.150047609703123 7.55190195145428 4e-24
cilp CILP Proteins -0.02715 0.01577 0.09 0.00901 0.01662 0.6 -0.07178 0.0133 7e-08 0.0723478138172388 18.476999547842 7e-08
cinp CINP Proteins 0.01766 0.01671 0.3 0.0296 0.01761 0.09 -0.00059 0.01409 1 0.0296022974893959 23.9239826399386 0.09
cirbp CIRBP Proteins 0.05369 0.01628 0.001 -0.01458 0.01716 0.4 0.13779 0.01373 1e-23 0.138558698957825 6.40276171480747 1e-23
cit CIT Proteins -0.03561 0.01633 0.03 -0.05616 0.01721 0.001 -0.0035 0.01376 0.8 0.0562637298879295 12.2374648658841 0.001
ckap4 CKAP4 Proteins 0.03843 0.01608 0.02 0.03618 0.01696 0.03 0.03641 0.01356 0.007 0.0513302660101836 3.01249065004133 0.007
ckb CKB Proteins -0.001 0.01577 0.9 0.01543 0.01662 0.4 -0.02277 0.0133 0.09 0.0275075528049316 20.2746595616778 0.09
ckmt1a_ckmt1b CKMT1A_CKMT1B Proteins -0.02365 0.01657 0.2 -0.04556 0.01747 0.009 0.00864 0.01397 0.5 0.0463696039391641 11.2840348111993 0.009
clasp1 CLASP1 Proteins 0.00867 0.01682 0.6 0.00656 0.01774 0.7 0.01035 0.01419 0.5 0.0122494183112472 3.84163861312472 0.5
clc CLC Proteins 0.04745 0.01609 0.003 -0.00679 0.01696 0.7 0.1135 0.01357 6e-17 0.113705426336365 6.2282201314512 6e-17
clec10a CLEC10A Proteins 0.04101 0.01655 0.01 0.07657 0.01746 1e-05 -0.01177 0.01396 0.4 0.0774695213816067 23.4174929955829 1e-05
clec11a CLEC11A Proteins -0.00751 0.01642 0.6 -0.06202 0.01732 0.0003 0.06601 0.01385 2e-06 0.0905725475461559 8.88102902500463 2e-06
clec12a CLEC12A Proteins -0.01342 0.0168 0.4 -0.01766 0.0177 0.3 -0.006 0.01417 0.7 0.0186492918676345 13.2509968261388 0.3
clec14a CLEC14A Proteins -0.03147 0.01585 0.05 -0.02684 0.01672 0.1 -0.03354 0.01337 0.01 0.0429630949002092 15.4220317469752 0.01
clec1a CLEC1A Proteins 0.02577 0.01649 0.1 0.00609 0.01738 0.7 0.04862 0.01392 0.0005 0.0489976277571404 5.52387792166661 0.0005
clec1b CLEC1B Proteins 0.00953 0.01638 0.6 -0.06309 0.01727 0.0003 0.10496 0.01381 3e-14 0.122463209490106 8.06731075803328 3e-14
clec2l CLEC2L Proteins 0.01967 0.01682 0.2 0.02873 0.01773 0.1 0.00499 0.01418 0.7 0.0291609735158092 0.65744078281163 0.1
clec3b CLEC3B Proteins 0.0421 0.01621 0.009 0.07196 0.01709 3e-05 -0.00348 0.01364 0.8 0.0720406827743231 23.8154838606179 3e-05
clec4a CLEC4A Proteins 0.08669 0.01634 1e-07 0.08584 0.01723 6e-07 0.07646 0.01378 3e-08 0.114959513155583 2.77954190751341 3e-08
clec4c CLEC4C Proteins 0.0365 0.01645 0.03 0.03868 0.01734 0.03 0.02882 0.01387 0.04 0.0482350831988321 2.44647929175603 0.03
clec4d CLEC4D Proteins -0.12455 0.01584 4e-15 -0.18631 0.0167 7e-29 -0.02597 0.01336 0.05 0.188110880461536 12.5290892379337 7e-29
clec4g CLEC4G Proteins -0.05206 0.01641 0.002 -0.06635 0.0173 0.0001 -0.02621 0.01384 0.06 0.0713340072497568 13.4369661380848 0.0001
clec4m CLEC4M Proteins 0.0733 0.01639 8e-06 0.09701 0.01727 2e-08 0.03202 0.01382 0.02 0.10215616387574 1.21778719044178 2e-08
clec5a CLEC5A Proteins -0.03965 0.01592 0.01 -0.05033 0.01678 0.003 -0.02022 0.01343 0.1 0.0542441524904755 13.4594151075558 0.003
clec6a CLEC6A Proteins -0.09662 0.01638 4e-09 -0.11456 0.01727 3e-11 -0.0601 0.01381 1e-05 0.129369113030851 13.8455122654433 3e-11
clec7a CLEC7A Proteins -0.0205 0.01621 0.2 -0.0474 0.01709 0.006 0.01804 0.01367 0.2 0.0507162961857232 10.610764093811 0.006
clgn CLGN Proteins 0.0485 0.01676 0.004 0.02613 0.01766 0.1 0.07198 0.01413 3e-07 0.0765785496989939 4.6697464792374 3e-07
clic5 CLIC5 Proteins 0.03516 0.0167 0.04 0.04574 0.01761 0.009 0.0164 0.01408 0.2 0.048591895895649 1.31503342845051 0.009
clint1 CLINT1 Proteins 0.00828 0.01685 0.6 0.0098 0.01777 0.6 0.00516 0.01421 0.7 0.0110762137631904 1.84919683692677 0.6
clip2 CLIP2 Proteins 0.03541 0.01618 0.03 0.00944 0.01705 0.6 0.06537 0.01364 2e-06 0.066051631672817 5.45241545207687 2e-06
clmp CLMP Proteins 0.08658 0.01495 7e-09 0.08186 0.01577 2e-07 0.08154 0.01261 1e-10 0.11554190127355 2.99246955959508 1e-10
clns1a CLNS1A Proteins -0.071 0.01646 2e-05 -0.08944 0.01735 3e-07 -0.03705 0.01388 0.008 0.0968108743026329 13.5001940825669 3e-07
clpp CLPP Proteins 0.00353 0.01651 0.8 -0.04273 0.01742 0.01 0.06472 0.01393 3e-06 0.0775520788714279 8.22911069548054 3e-06
clps CLPS Proteins 0.09405 0.01652 1e-08 0.06973 0.01743 6e-05 0.11424 0.01392 2e-16 0.133837311152748 3.90657038066124 2e-16
clspn CLSPN Proteins 0.03334 0.0168 0.05 0.01448 0.01771 0.4 0.05409 0.01417 0.0001 0.0559916423687944 5.00081331859993 0.0001
clstn1 CLSTN1 Proteins 0.0275 0.01674 0.1 0.04442 0.01764 0.01 0.00138 0.01412 0.9 0.0444377202886665 0.118759824968723 0.01
clstn2 CLSTN2 Proteins 0.12478 0.0162 1e-14 0.20078 0.01708 7e-32 0.00713 0.01366 0.6 0.200903819449833 0.135511198185501 7e-32
clstn3 CLSTN3 Proteins 0.18647 0.01634 4e-30 0.23297 0.01722 1e-41 0.09988 0.01378 4e-13 0.253474178497029 1.54707805859212 1e-41
clta CLTA Proteins 0.03889 0.0166 0.02 0.02303 0.01749 0.2 0.05494 0.01401 9e-05 0.0595665216681227 4.48400675008151 9e-05
clu CLU Proteins 0.02421 0.01622 0.1 -0.03894 0.01709 0.02 0.10513 0.01368 2e-14 0.112111181893621 7.35505985595795 2e-14
clul1 CLUL1 Proteins 0.05695 0.01598 0.0004 0.03736 0.01685 0.03 0.07566 0.01348 2e-08 0.084383378405193 4.24804890162909 2e-08
cmc1 CMC1 Proteins 0.01585 0.01628 0.3 -0.03813 0.01715 0.03 0.08575 0.01373 4e-10 0.0938450523479352 7.59808809783119 4e-10
cmip CMIP Proteins 0.05973 0.01624 0.0002 0.0048 0.01711 0.8 0.12506 0.0137 7e-20 0.125156589536844 5.85344373094994 7e-20
cndp1 CNDP1 Proteins 0.06054 0.01642 0.0002 0.02528 0.01731 0.1 0.09955 0.01386 7e-13 0.102709049184046 5.05010257338284 7e-13
cngb3 CNGB3 Proteins -0.01282 0.01686 0.4 -0.02043 0.01776 0.3 -0.00096 0.01421 0.9 0.0204479612631409 12.1801349388181 0.3
cnp CNP Proteins 0.02292 0.01628 0.2 -0.04401 0.01715 0.01 0.10907 0.01372 2e-15 0.117612944474106 7.46513241265518 2e-15
cnpy2 CNPY2 Proteins 0.03824 0.01674 0.02 0.0121 0.01764 0.5 0.06805 0.01413 1e-06 0.0691170832238231 5.32773876326766 1e-06
cnpy4 CNPY4 Proteins 0.05382 0.01639 0.001 -0.00708 0.01728 0.7 0.12807 0.01381 2e-20 0.128267352300659 6.21094453439863 2e-20
cnst CNST Proteins -0.01559 0.01628 0.3 -0.06574 0.01716 0.0001 0.05325 0.01373 0.0001 0.0845962280901215 9.39945851536562 0.0001
cntf CNTF Proteins -0.01397 0.01687 0.4 -0.0077 0.01778 0.7 -0.02047 0.01422 0.2 0.0218720118928404 16.6249273483043 0.2
cntn1 CNTN1 Proteins 0.04578 0.0153 0.003 0.03281 0.01612 0.04 0.05707 0.01291 1e-05 0.0658280054540311 4.00673453336141 1e-05
cntn2 CNTN2 Proteins 0.08389 0.01592 1e-07 0.07961 0.01679 2e-06 0.07863 0.01342 5e-09 0.111894705150848 2.97657514433426 5e-09
cntn3 CNTN3 Proteins 0.00516 0.01529 0.7 -0.00777 0.01613 0.6 0.02172 0.0129 0.09 0.0230695720956914 7.31254287450862 0.09
cntn4 CNTN4 Proteins 0.0379 0.01614 0.02 0.02973 0.01703 0.08 0.04385 0.01361 0.001 0.052977077473611 3.72424734186184 0.001
cntn5 CNTN5 Proteins 0.04409 0.0155 0.004 0.04699 0.01634 0.004 0.03446 0.01307 0.008 0.0582723848579321 2.41667361593944 0.004
cntnap2 CNTNAP2 Proteins 0.10575 0.016 4e-11 0.09366 0.01687 3e-08 0.10801 0.01349 1e-15 0.142965569763891 3.27127923636239 1e-15
cntnap4 CNTNAP4 Proteins 0.0349 0.01679 0.04 0.04666 0.01769 0.008 0.01461 0.01415 0.3 0.0488951672861715 1.15903699930689 0.008
coch COCH Proteins 0.03551 0.01607 0.03 0.00095 0.01693 1 0.07693 0.01355 1e-08 0.0769400848841248 5.95307261653156 1e-08
col15a1 COL15A1 Proteins 0.05228 0.01591 0.001 0.07401 0.01677 1e-05 0.01643 0.01342 0.2 0.0758135840927293 0.834499700659212 1e-05
col18a1 COL18A1 Proteins -0.06319 0.01553 5e-05 -0.05356 0.01636 0.001 -0.06774 0.01311 2e-07 0.0863582337579508 15.4443136888701 2e-07
col1a1 COL1A1 Proteins 0.03185 0.01629 0.05 0.05 0.01716 0.004 0.00351 0.01375 0.8 0.0501181311152756 0.267566288883248 0.004
col24a1 COL24A1 Proteins -0.03563 0.0163 0.03 -0.04853 0.01719 0.005 -0.01375 0.01375 0.3 0.0504404151609786 13.054322467037 0.005
col28a1 COL28A1 Proteins 0.02567 0.01663 0.1 0.02423 0.01753 0.2 0.02422 0.01402 0.08 0.0342615250259064 2.99949323829504 0.08
col2a1 COL2A1 Proteins -0.00273 0.01649 0.9 -0.05711 0.01738 0.001 0.07027 0.01389 4e-07 0.0905533426881269 8.60692524363567 4e-07
col3a1 COL3A1 Proteins -0.00091 0.01648 1 0.02653 0.01738 0.1 -0.03738 0.0139 0.007 0.0458354869672271 20.3580457880752 0.007
col4a1 COL4A1 Proteins -0.04404 0.01646 0.007 -0.01835 0.01735 0.3 -0.0725 0.01389 2e-07 0.0747829287318215 17.0528104186951 2e-07
col4a4 COL4A4 Proteins 0.02205 0.01676 0.2 0.01757 0.01766 0.3 0.02511 0.01413 0.08 0.0306462001223367 3.66767803229617 0.08
col5a1 COL5A1 Proteins -0.03903 0.01651 0.02 -0.05978 0.01741 0.0006 -0.00631 0.01394 0.7 0.0601162019247011 12.401892231918 0.0006
col6a3 COL6A3 Proteins -0.0127 0.01592 0.4 -0.01708 0.01678 0.3 -0.0052 0.01344 0.7 0.0178558101096041 13.1291523439315 0.3
col9a1 COL9A1 Proteins 0.01287 0.01588 0.4 -0.04102 0.01674 0.01 0.08299 0.01339 6e-10 0.0925739351681889 7.75341987293981 6e-10
col9a2 COL9A2 Proteins 0.0072 0.01673 0.7 0.0122 0.01762 0.5 -0.00042 0.0141 1 0.0122095939654499 23.8696221987966 0.5
colec12 COLEC12 Proteins -0.02066 0.01529 0.2 -0.00914 0.01613 0.6 -0.03335 0.01289 0.01 0.0345763706750376 16.9776907450083 0.01
commd1 COMMD1 Proteins 0.03446 0.01638 0.04 -0.01942 0.01727 0.3 0.10188 0.0138 2e-13 0.103715221875614 6.71957079725741 2e-13
commd9 COMMD9 Proteins 0.03068 0.01641 0.06 -0.02025 0.01729 0.2 0.09449 0.01384 9e-12 0.0966391597501041 6.80633129269467 9e-12
comp COMP Proteins -0.0297 0.01576 0.06 0.04096 0.01662 0.01 -0.1197 0.0133 2e-19 0.126517769369529 19.2593224362047 2e-19
comt COMT Proteins 0.04661 0.01647 0.005 -0.01036 0.01736 0.6 0.11648 0.0139 6e-17 0.116935895904277 6.33887713158582 6e-17
copb2 COPB2 Proteins 0.01975 0.01676 0.2 0.0077 0.01766 0.7 0.03322 0.01412 0.02 0.0340998409949634 5.12980663697742 0.02
cope COPE Proteins 0.02794 0.01681 0.1 0.02313 0.01772 0.2 0.0307 0.01419 0.03 0.0384401922417978 3.53403857620796 0.03
coq7 COQ7 Proteins 0.03446 0.01655 0.04 0.02778 0.01745 0.1 0.03883 0.01395 0.005 0.0477433475285123 3.62754173906987 0.005
coro1a CORO1A Proteins 0.04286 0.01636 0.009 0.00253 0.01725 0.9 0.09088 0.0138 5e-11 0.0909127523824501 5.89364102832651 5e-11
coro6 CORO6 Proteins -0.02288 0.01673 0.2 -0.01144 0.01763 0.5 -0.03512 0.0141 0.01 0.0369342781759573 16.7972162883513 0.01
cox5b COX5B Proteins 0.01745 0.01653 0.3 -0.02191 0.01743 0.2 0.06772 0.01393 1e-06 0.0711749920255619 7.19506751405703 1e-06
cox6b1 COX6B1 Proteins -0.02051 0.01652 0.2 -0.04368 0.01741 0.01 0.01309 0.01393 0.3 0.045604006607677 10.8875495855555 0.01
cpa1 CPA1 Proteins 0.03665 0.01641 0.03 0.08513 0.0173 9e-07 -0.0327 0.01385 0.02 0.0911919540780936 22.5990269399831 9e-07
cpa2 CPA2 Proteins -0.09783 0.01625 2e-09 0.02187 0.01714 0.2 -0.24461 0.0137 5e-71 0.245582843994883 18.3406177940064 5e-71
cpa4 CPA4 Proteins 0.11044 0.01665 3e-11 0.0063 0.01754 0.7 0.23438 0.01404 2e-62 0.234468107656553 5.89743006670262 2e-62
cpb1 CPB1 Proteins 0.02782 0.01631 0.09 0.09991 0.01719 6e-09 -0.07183 0.01376 2e-07 0.123049092508819 21.6188877977509 6e-09
cpb2 CPB2 Proteins 0.02328 0.01633 0.2 0.01724 0.01721 0.3 0.02825 0.01377 0.04 0.0330915282634229 3.90678836462979 0.04
cpe CPE Proteins 0.121 0.01651 2e-13 0.15271 0.01742 2e-18 0.06291 0.01392 6e-06 0.165160303385467 1.49268801037033 2e-18
cplx2 CPLX2 Proteins 0.01847 0.01684 0.3 0.02467 0.01776 0.2 0.00778 0.0142 0.6 0.0258662843621776 1.1668968231155 0.2
cpm CPM Proteins -0.01902 0.01562 0.2 -0.05376 0.01647 0.001 0.02967 0.01318 0.02 0.0614015966180062 10.0736323795919 0.001
cpox CPOX Proteins -0.00892 0.01665 0.6 -0.02538 0.01755 0.1 0.0142 0.01405 0.3 0.029081745935828 10.0517110703995 0.1
cpped1 CPPED1 Proteins -0.02397 0.01587 0.1 -0.07346 0.01674 1e-05 0.04505 0.01339 0.0008 0.0861760480278942 9.89887167092996 1e-05
cpq CPQ Proteins 0.02507 0.01634 0.1 -0.01063 0.01722 0.5 0.06935 0.01377 5e-07 0.0701585493188002 6.58084500159078 5e-07
cptp CPTP Proteins -0.00492 0.0168 0.8 -0.01296 0.01771 0.5 0.00647 0.01416 0.6 0.0144868166970855 10.2311615862391 0.5
cpvl CPVL Proteins 0.03442 0.01648 0.04 0.02989 0.01738 0.09 0.03597 0.0139 0.01 0.0467681319860818 3.35164161909139 0.01
cpxm1 CPXM1 Proteins -0.01284 0.01646 0.4 -0.09611 0.01735 3e-08 0.09973 0.01388 7e-13 0.138506027392314 8.92942339450195 7e-13
cpxm2 CPXM2 Proteins 0.00711 0.01586 0.7 0.03852 0.01671 0.02 -0.03572 0.01337 0.008 0.0525372446605006 21.1440972174455 0.008
cr1 CR1 Proteins 0.00801 0.01643 0.6 -0.00335 0.01731 0.8 0.02209 0.01384 0.1 0.0223406333290761 6.57410220906076 0.1
cr2 CR2 Proteins 0.01316 0.01641 0.4 0.00736 0.01729 0.7 0.01917 0.01384 0.2 0.0205294664769864 4.59994691471464 0.2
cracr2a CRACR2A Proteins 0.03266 0.01614 0.04 0.01313 0.01702 0.4 0.05437 0.01361 7e-05 0.0559368863613281 5.09473061106481 7e-05
cradd CRADD Proteins 0.03526 0.01633 0.03 -0.03766 0.01723 0.03 0.12785 0.01378 2e-20 0.133278034877198 7.09421566473569 2e-20
creb3 CREB3 Proteins 0.01237 0.01686 0.5 0.01385 0.01777 0.4 0.00877 0.01421 0.5 0.0163949724220213 2.15650339382467 0.4
crebzf CREBZF Proteins 0.01137 0.01684 0.5 0.02012 0.01776 0.3 -0.00179 0.0142 0.9 0.0201991831891174 23.6607535310053 0.3
creg1 CREG1 Proteins 0.07261 0.01648 1e-05 0.04886 0.01737 0.005 0.09454 0.01391 1e-11 0.106418183524491 4.17779077781841 1e-11
creld1 CRELD1 Proteins 0.00414 0.01635 0.8 -0.00646 0.01723 0.7 0.01771 0.0138 0.2 0.0188470893006912 7.33568411191457 0.2
creld2 CRELD2 Proteins 0.0097 0.01637 0.6 -0.05192 0.01727 0.003 0.09055 0.0138 5e-11 0.104380061086154 7.98849717709981 5e-11
crh CRH Proteins -0.2047 0.01649 3e-35 -0.16605 0.01739 1e-21 -0.22937 0.0139 6e-61 0.283166011219831 15.6065071724772 6e-61
crhbp CRHBP Proteins 0.23313 0.01589 1e-48 0.14838 0.01676 9e-19 0.31583 0.01339 4e-122 0.348946209802499 4.32231039420563 4e-122
crhr1 CRHR1 Proteins 0.00264 0.01679 0.9 0.00954 0.0177 0.6 -0.00691 0.01418 0.6 0.0117822755003564 21.6062297346028 0.6
crim1 CRIM1 Proteins 0.04922 0.0159 0.002 0.01142 0.01678 0.5 0.0932 0.01341 4e-12 0.0938971322040767 5.53429738817548 4e-12
crip2 CRIP2 Proteins 0.04842 0.01553 0.002 0.1015 0.01638 6e-10 -0.02868 0.0131 0.03 0.105477585823944 22.9480488561251 6e-10
crisp2 CRISP2 Proteins 0.0023 0.01415 0.9 -0.00762 0.01492 0.6 0.01524 0.01193 0.2 0.0170363060525135 7.7712242959502 0.2
crisp3 CRISP3 Proteins -0.01306 0.01621 0.4 -0.0203 0.01708 0.2 -0.0017 0.01367 0.9 0.0203662252054202 12.3189079172206 0.2
crkl CRKL Proteins 0.0418 0.01622 0.01 -0.01952 0.01711 0.3 0.11819 0.01368 6e-18 0.119788473898769 6.62524140962598 6e-18
crlf1 CRLF1 Proteins -0.01899 0.01601 0.2 -0.04398 0.01689 0.009 0.01678 0.0135 0.2 0.0470737105377539 10.6077307614526 0.009
crnn CRNN Proteins 0.03367 0.01592 0.03 0.02028 0.01679 0.2 0.04725 0.01341 0.0004 0.051418107611791 4.45138812938434 0.0004
crtac1 CRTAC1 Proteins 0.0425 0.01543 0.006 0.07123 0.01626 1e-05 -0.00132 0.01303 0.9 0.0712406018562046 23.9292197629502 1e-05
crtam CRTAM Proteins -0.02924 0.01632 0.07 -0.04623 0.01721 0.007 -0.00276 0.01377 0.8 0.0463129723277656 12.2280349674516 0.007
crtap CRTAP Proteins 0.01879 0.01665 0.3 0.02306 0.01755 0.2 0.01063 0.01404 0.4 0.0253903319067716 1.64991596679699 0.2
crx CRX Proteins 0.02469 0.01679 0.1 0.02908 0.01769 0.1 0.01562 0.01417 0.3 0.0330037222641199 1.88261840962346 0.1
crybb1 CRYBB1 Proteins 0.04877 0.01628 0.003 -0.02367 0.01715 0.2 0.13894 0.01373 5e-24 0.140938739698054 6.64442742991056 5e-24
crybb2 CRYBB2 Proteins -0.01915 0.01621 0.2 -0.01799 0.01709 0.3 -0.01817 0.01367 0.2 0.0255708746732799 15.0192252310549 0.2
crygd CRYGD Proteins -0.00152 0.01635 0.9 -0.05357 0.01723 0.002 0.06809 0.01379 8e-07 0.0866399665019723 8.54612881828491 8e-07
crym CRYM Proteins 0.02821 0.01676 0.09 -0.00216 0.01766 0.9 0.065 0.01412 4e-06 0.0650336688020549 6.12660703277229 4e-06
cryzl1 CRYZL1 Proteins 0.03261 0.01636 0.05 -0.03429 0.01725 0.05 0.11767 0.01379 1e-17 0.122558485444091 7.08300018152011 1e-17
csde1 CSDE1 Proteins 0.05331 0.01667 0.001 0.03092 0.01757 0.08 0.07616 0.01405 6e-08 0.0821974680010025 4.52695085277806 6e-08
csf1 CSF1 Proteins 0.02825 0.01627 0.08 0.0147 0.01716 0.4 0.04264 0.01372 0.002 0.0450992143223216 4.73213969898475 0.002
csf1r CSF1R Proteins -0.01843 0.01624 0.3 -0.02341 0.01712 0.2 -0.00936 0.01369 0.5 0.0252145141469071 13.4520383331583 0.2
csf2 CSF2 Proteins 0.07477 0.01663 7e-06 0.07611 0.01752 1e-05 0.06309 0.01401 7e-06 0.0988633255990964 2.64377299029226 7e-06
csf2ra CSF2RA Proteins -0.0249 0.01652 0.1 -0.03033 0.01742 0.08 -0.01441 0.01393 0.3 0.0335800123404914 13.6935966405502 0.08
csf2rb CSF2RB Proteins -0.02222 0.01658 0.2 -0.02592 0.01747 0.1 -0.01437 0.01399 0.3 0.0296372565203976 13.9337363144028 0.1
csf3 CSF3 Proteins 0.03875 0.01625 0.02 -0.00177 0.01712 0.9 0.08766 0.0137 2e-10 0.0876755560872318 6.07700372836306 2e-10
csf3r CSF3R Proteins -0.00312 0.01678 0.9 -0.00911 0.01768 0.6 0.00528 0.01415 0.7 0.0105320991748677 9.99469845759135 0.6
csh1 CSH1 Proteins -0.01146 0.0166 0.5 -0.01477 0.01749 0.4 -0.00553 0.01399 0.7 0.0157765186530808 13.3686239382543 0.4
csnk1d CSNK1D Proteins 0.04299 0.01671 0.01 0.03946 0.0176 0.03 0.04205 0.01409 0.003 0.0576641724397235 3.12170904900519 0.003
csnk2a1 CSNK2A1 Proteins -0.00947 0.01632 0.6 -0.04509 0.0172 0.009 0.03922 0.01376 0.004 0.059754333327005 9.26555666718364 0.004
cspg4 CSPG4 Proteins 0.0764 0.01558 1e-06 0.07736 0.01643 2e-06 0.06507 0.01314 7e-07 0.101086318445888 2.67105277113322 7e-07
cspg5 CSPG5 Proteins 0.03906 0.01682 0.02 0.04016 0.01772 0.02 0.03241 0.01417 0.02 0.0516070142892856 2.59344773882303 0.02
csrp3 CSRP3 Proteins -0.04188 0.01643 0.01 0.0078 0.01732 0.7 -0.10268 0.01385 1e-13 0.102974748011661 18.2895802022555 1e-13
cst3 CST3 Proteins 0.01314 0.01528 0.4 0.03823 0.01611 0.02 -0.02204 0.01288 0.09 0.044133049629009 22.0023513372456 0.02
cst5 CST5 Proteins 0.00571 0.01609 0.7 0.04067 0.01698 0.02 -0.04183 0.01356 0.002 0.0583391627976867 20.9464752087588 0.002
cst6 CST6 Proteins 0.05704 0.01594 0.0003 0.10041 0.0168 2e-09 -0.00841 0.01343 0.5 0.100765803163657 23.6809738272703 2e-09
cst7 CST7 Proteins -0.08555 0.01655 2e-07 -0.111 0.01746 2e-10 -0.04053 0.01396 0.004 0.118164805228569 13.337434924832 2e-10
cstb CSTB Proteins -0.03326 0.01624 0.04 -0.07464 0.01708 1e-05 0.02608 0.01372 0.06 0.0790606649643128 10.7159750958323 1e-05
