FID Name Type Covariate R2 pvalue
sod1 SOD1 Proteins assessment_centre 0.05267 0
sod1 SOD1 Proteins bmi 0.00879 9e-90
sod1 SOD1 Proteins fasting 0.00103 6e-12
sod1 SOD1 Proteins month_attending 0.00542 4e-47
sod1 SOD1 Proteins panel_date 0.00207 0.2
sod1 SOD1 Proteins ppp_sel 0 0.9
sod1 SOD1 Proteins sex 0.01866 4e-179
sod1 SOD1 Proteins smoking 0.00143 5e-16
sod1 SOD1 Proteins time_day 0.00405 2e-42
sod2 SOD2 Proteins Batch 2e-05 1
sod2 SOD2 Proteins PCs 0.01194 2e-104
sod2 SOD2 Proteins age_recruitment 0.00502 7e-18
sod2 SOD2 Proteins assessment_centre 0.00632 4e-50
sod2 SOD2 Proteins bmi 7e-05 0.07
sod2 SOD2 Proteins fasting 0.00148 1e-16
sod2 SOD2 Proteins month_attending 0.00141 1e-09
sod2 SOD2 Proteins panel_date 0.00181 0.6
sod2 SOD2 Proteins ppp_sel 0.00037 3e-05
sod2 SOD2 Proteins sex 0.04774 0
sod2 SOD2 Proteins smoking 0.00278 8e-30
sod2 SOD2 Proteins time_day 3e-04 0.0002
sod3 SOD3 Proteins Batch 4e-05 0.8
sod3 SOD3 Proteins PCs 0.00455 2e-28
sod3 SOD3 Proteins age_recruitment 0.07462 0
sod3 SOD3 Proteins assessment_centre 0.00721 9e-67
sod3 SOD3 Proteins bmi 0.00966 2e-110
sod3 SOD3 Proteins fasting 0.00017 0.003
sod3 SOD3 Proteins month_attending 0.00143 2e-11
sod3 SOD3 Proteins panel_date 0.00101 1
sod3 SOD3 Proteins ppp_sel 0.00095 2e-12
sod3 SOD3 Proteins sex 0.06675 0
sod3 SOD3 Proteins smoking 0.00557 1e-64
sod3 SOD3 Proteins time_day 0.00099 7e-13
sorbs1 SORBS1 Proteins Batch 7e-05 0.7
sorbs1 SORBS1 Proteins PCs 0.00183 3e-06
sorbs1 SORBS1 Proteins age_recruitment 0.03426 0
sorbs1 SORBS1 Proteins assessment_centre 0.00286 6e-20
sorbs1 SORBS1 Proteins bmi 0.07203 0
sorbs1 SORBS1 Proteins fasting 0.00071 4e-09
sorbs1 SORBS1 Proteins month_attending 0.00038 0.07
sorbs1 SORBS1 Proteins panel_date 0.00134 0.9
sorbs1 SORBS1 Proteins ppp_sel 0.00248 4e-28
sorbs1 SORBS1 Proteins sex 0.00238 9e-21
sorbs1 SORBS1 Proteins smoking 2e-05 0.3
sorbs1 SORBS1 Proteins time_day 0.00261 1e-29
sorcs2 SORCS2 Proteins Batch 3e-05 0.9
sorcs2 SORCS2 Proteins PCs 0.0246 4e-216
sorcs2 SORCS2 Proteins age_recruitment 0.09488 0
sorcs2 SORCS2 Proteins assessment_centre 0.00692 8e-59
sorcs2 SORCS2 Proteins bmi 0.00419 6e-46
sorcs2 SORCS2 Proteins fasting 0.00018 0.003
sorcs2 SORCS2 Proteins month_attending 4e-04 0.06
sorcs2 SORCS2 Proteins panel_date 0.00147 0.9
sorcs2 SORCS2 Proteins ppp_sel 0.00502 9e-55
sorcs2 SORCS2 Proteins sex 0.00015 0.2
sorcs2 SORCS2 Proteins smoking 0.00196 2e-22
sorcs2 SORCS2 Proteins time_day 0 0.7
sord SORD Proteins Batch 9e-05 0.5
sord SORD Proteins PCs 0.00535 7e-42
sord SORD Proteins age_recruitment 0.00588 1e-11
sord SORD Proteins assessment_centre 0.0099 7e-90
sord SORD Proteins bmi 0.06753 0
sord SORD Proteins fasting 0.00074 2e-09
sord SORD Proteins month_attending 0.00247 1e-20
sord SORD Proteins panel_date 0.00186 0.5
sord SORD Proteins ppp_sel 0 0.9
sord SORD Proteins sex 0.03185 4e-285
sord SORD Proteins smoking 0.00024 0.0006
sord SORD Proteins time_day 0.00222 2e-25
sort1 SORT1 Proteins Batch 6e-05 0.8
sort1 SORT1 Proteins PCs 0.0118 5e-94
sort1 SORT1 Proteins age_recruitment 0.01569 9e-133
sort1 SORT1 Proteins assessment_centre 0.00277 5e-17
sort1 SORT1 Proteins bmi 0.01422 9e-140
sort1 SORT1 Proteins fasting 1e-05 0.6
sort1 SORT1 Proteins month_attending 0.00141 2e-09
sort1 SORT1 Proteins panel_date 0.00134 1
sort1 SORT1 Proteins ppp_sel 0.00021 0.002
sort1 SORT1 Proteins sex 0.00258 3e-05
sort1 SORT1 Proteins smoking 0.001 2e-11
sort1 SORT1 Proteins time_day 0.00378 1e-38
sost SOST Proteins Batch 1e-05 1
sost SOST Proteins PCs 0.01767 2e-119
sost SOST Proteins age_recruitment 0.06014 0
sost SOST Proteins assessment_centre 0.00566 4e-50
sost SOST Proteins bmi 0.03016 0
sost SOST Proteins fasting 0.00115 1e-14
sost SOST Proteins month_attending 0.00076 5e-05
sost SOST Proteins panel_date 0.00155 0.7
sost SOST Proteins ppp_sel 7e-05 0.06
sost SOST Proteins sex 0.05362 0
sost SOST Proteins smoking 0.00021 0.001
sost SOST Proteins time_day 0.0079 2e-90
sowaha SOWAHA Proteins Batch 0.00017 0.2
sowaha SOWAHA Proteins PCs 0.00068 0.002
sowaha SOWAHA Proteins age_recruitment 0.00012 0.06
sowaha SOWAHA Proteins assessment_centre 0.00051 0.4
sowaha SOWAHA Proteins bmi 0.00043 2e-05
sowaha SOWAHA Proteins fasting 0 0.9
sowaha SOWAHA Proteins month_attending 2e-04 0.7
sowaha SOWAHA Proteins panel_date 0.00127 1
sowaha SOWAHA Proteins ppp_sel 2e-05 0.4
sowaha SOWAHA Proteins sex 0.00065 4e-07
sowaha SOWAHA Proteins smoking 1e-05 0.5
sowaha SOWAHA Proteins time_day 0.00018 0.006
sox2 SOX2 Proteins Batch 6e-05 0.8
sox2 SOX2 Proteins PCs 0.00041 0.07
sox2 SOX2 Proteins age_recruitment 5e-05 0.2
sox2 SOX2 Proteins assessment_centre 0.00049 0.4
sox2 SOX2 Proteins bmi 2e-05 0.3
sox2 SOX2 Proteins fasting 3e-05 0.3
sox2 SOX2 Proteins month_attending 0.00015 0.8
sox2 SOX2 Proteins panel_date 0.00093 1
sox2 SOX2 Proteins ppp_sel 3e-05 0.3
sox2 SOX2 Proteins sex 3e-05 0.5
sox2 SOX2 Proteins smoking 3e-05 0.3
sox2 SOX2 Proteins time_day 8e-05 0.07
sox9 SOX9 Proteins Batch 9e-05 0.6
sox9 SOX9 Proteins PCs 0.00218 6e-15
sox9 SOX9 Proteins age_recruitment 0.00796 1e-73
sox9 SOX9 Proteins assessment_centre 0.00135 2e-05
sox9 SOX9 Proteins bmi 0.00275 2e-27
sox9 SOX9 Proteins fasting 1e-05 0.6
sox9 SOX9 Proteins month_attending 0.00044 0.07
sox9 SOX9 Proteins panel_date 0.00162 0.8
sox9 SOX9 Proteins ppp_sel 0.00031 0.0003
sox9 SOX9 Proteins sex 0.00227 6e-21
sox9 SOX9 Proteins smoking 0 1
sox9 SOX9 Proteins time_day 0.00041 3e-05
spaca5_spaca5b SPACA5_SPACA5B Proteins Batch 0.00057 0.0001
spaca5_spaca5b SPACA5_SPACA5B Proteins PCs 0.0047 2e-41
spaca5_spaca5b SPACA5_SPACA5B Proteins age_recruitment 0.00823 2e-78
spaca5_spaca5b SPACA5_SPACA5B Proteins assessment_centre 0.00095 0.002
spaca5_spaca5b SPACA5_SPACA5B Proteins bmi 1e-05 0.5
spaca5_spaca5b SPACA5_SPACA5B Proteins fasting 2e-05 0.3
spaca5_spaca5b SPACA5_SPACA5B Proteins month_attending 0.00061 0.004
spaca5_spaca5b SPACA5_SPACA5B Proteins panel_date 0.00132 1
spaca5_spaca5b SPACA5_SPACA5B Proteins ppp_sel 0.00066 5e-08
spaca5_spaca5b SPACA5_SPACA5B Proteins sex 0.03208 3e-308
spaca5_spaca5b SPACA5_SPACA5B Proteins smoking 3e-04 0.0002
spaca5_spaca5b SPACA5_SPACA5B Proteins time_day 0.00049 3e-06
spag1 SPAG1 Proteins Batch 0.00018 0.2
spag1 SPAG1 Proteins PCs 0.00314 4e-19
spag1 SPAG1 Proteins age_recruitment 0.00042 0.1
spag1 SPAG1 Proteins assessment_centre 0.00513 2e-36
spag1 SPAG1 Proteins bmi 0.00448 2e-44
spag1 SPAG1 Proteins fasting 0.00059 4e-07
spag1 SPAG1 Proteins month_attending 0.00104 4e-06
spag1 SPAG1 Proteins panel_date 0.00111 1
spag1 SPAG1 Proteins ppp_sel 0.00011 0.03
spag1 SPAG1 Proteins sex 0.00038 0.4
spag1 SPAG1 Proteins smoking 2e-04 0.003
spag1 SPAG1 Proteins time_day 0.00033 0.0001
sparc SPARC Proteins Batch 0.00011 0.4
sparc SPARC Proteins PCs 0.00571 3e-33
sparc SPARC Proteins age_recruitment 0.00088 0.0003
sparc SPARC Proteins assessment_centre 0.00374 1e-24
sparc SPARC Proteins bmi 0.00483 5e-48
sparc SPARC Proteins fasting 0.00025 0.0009
sparc SPARC Proteins month_attending 0.00122 1e-07
sparc SPARC Proteins panel_date 0.00155 1
sparc SPARC Proteins ppp_sel 3e-05 0.3
sparc SPARC Proteins sex 0.00091 0.0002
sparc SPARC Proteins smoking 0.0028 1e-28
sparc SPARC Proteins time_day 0.00484 4e-48
sparcl1 SPARCL1 Proteins Batch 2e-05 1
sparcl1 SPARCL1 Proteins PCs 0.01439 4e-100
sparcl1 SPARCL1 Proteins age_recruitment 0.01458 1e-128
sparcl1 SPARCL1 Proteins assessment_centre 0.00318 2e-20
sparcl1 SPARCL1 Proteins bmi 0.00036 6e-05
sparcl1 SPARCL1 Proteins fasting 0.00036 6e-05
sparcl1 SPARCL1 Proteins month_attending 6e-04 0.005
sparcl1 SPARCL1 Proteins panel_date 0.00123 1
sparcl1 SPARCL1 Proteins ppp_sel 0.00068 4e-08
sparcl1 SPARCL1 Proteins sex 0.0092 1e-76
sparcl1 SPARCL1 Proteins smoking 0.0072 8e-72
sparcl1 SPARCL1 Proteins time_day 3e-05 0.3
spart SPART Proteins Batch 7e-05 0.7
spart SPART Proteins PCs 0.00158 9e-05
spart SPART Proteins age_recruitment 0.00079 0.2
spart SPART Proteins assessment_centre 0.05015 0
spart SPART Proteins bmi 0.00469 5e-48
spart SPART Proteins fasting 1e-05 0.5
spart SPART Proteins month_attending 0.0075 6e-66
spart SPART Proteins panel_date 0.00297 0.0001
spart SPART Proteins ppp_sel 0 0.7
spart SPART Proteins sex 0.00206 2e-14
spart SPART Proteins smoking 0.00073 8e-09
spart SPART Proteins time_day 0.00376 6e-39
spesp1 SPESP1 Proteins Batch 7e-05 0.6
spesp1 SPESP1 Proteins PCs 0.0025 2e-14
spesp1 SPESP1 Proteins age_recruitment 6e-05 0.9
spesp1 SPESP1 Proteins assessment_centre 7e-04 0.01
spesp1 SPESP1 Proteins bmi 0.00553 3e-64
spesp1 SPESP1 Proteins fasting 0.00026 0.0002
spesp1 SPESP1 Proteins month_attending 0.00062 0.0007
spesp1 SPESP1 Proteins panel_date 0.00131 0.9
spesp1 SPESP1 Proteins ppp_sel 8e-05 0.04
spesp1 SPESP1 Proteins sex 0.1596 0
spesp1 SPESP1 Proteins smoking 9e-04 8e-12
spesp1 SPESP1 Proteins time_day 0.00052 2e-07
spink1 SPINK1 Proteins Batch 0.00012 0.3
spink1 SPINK1 Proteins PCs 0.01394 1e-122
spink1 SPINK1 Proteins age_recruitment 0.04021 0
spink1 SPINK1 Proteins assessment_centre 0.00137 2e-06
spink1 SPINK1 Proteins bmi 2e-05 0.3
spink1 SPINK1 Proteins fasting 0.00059 2e-07
spink1 SPINK1 Proteins month_attending 0.00038 0.1
spink1 SPINK1 Proteins panel_date 0.00119 1
spink1 SPINK1 Proteins ppp_sel 0.00346 1e-36
spink1 SPINK1 Proteins sex 0.00239 2e-22
spink1 SPINK1 Proteins smoking 0.01487 9e-151
spink1 SPINK1 Proteins time_day 0.00099 1e-11
spink2 SPINK2 Proteins Batch 8e-05 0.5
spink2 SPINK2 Proteins PCs 0.04523 0
spink2 SPINK2 Proteins age_recruitment 0.00299 9e-29
spink2 SPINK2 Proteins assessment_centre 0.00259 2e-20
spink2 SPINK2 Proteins bmi 0.01041 1e-125
spink2 SPINK2 Proteins fasting 0.00229 4e-29
spink2 SPINK2 Proteins month_attending 0.00069 9e-05
spink2 SPINK2 Proteins panel_date 0.00105 1
spink2 SPINK2 Proteins ppp_sel 0.00048 3e-07
spink2 SPINK2 Proteins sex 0.15999 0
spink2 SPINK2 Proteins smoking 0.00958 1e-115
spink2 SPINK2 Proteins time_day 4e-05 0.1
spink4 SPINK4 Proteins Batch 0.00027 0.03
spink4 SPINK4 Proteins PCs 0.01652 1e-125
spink4 SPINK4 Proteins age_recruitment 0.04524 0
spink4 SPINK4 Proteins assessment_centre 0.00102 0.0006
spink4 SPINK4 Proteins bmi 0.00183 5e-20
spink4 SPINK4 Proteins fasting 0.00055 5e-07
spink4 SPINK4 Proteins month_attending 0.00037 0.1
spink4 SPINK4 Proteins panel_date 0.00137 1
spink4 SPINK4 Proteins ppp_sel 0.00257 2e-27
spink4 SPINK4 Proteins sex 0.00162 3e-12
spink4 SPINK4 Proteins smoking 0.00228 1e-24
spink4 SPINK4 Proteins time_day 0.00184 4e-20
spink5 SPINK5 Proteins Batch 0.00019 0.1
spink5 SPINK5 Proteins PCs 0.01057 4e-82
spink5 SPINK5 Proteins age_recruitment 0.01046 6e-90
spink5 SPINK5 Proteins assessment_centre 0.0014 1e-06
spink5 SPINK5 Proteins bmi 0.00095 2e-11
spink5 SPINK5 Proteins fasting 0 0.9
spink5 SPINK5 Proteins month_attending 0.00222 3e-17
spink5 SPINK5 Proteins panel_date 0.00177 0.6
spink5 SPINK5 Proteins ppp_sel 4e-05 0.2
spink5 SPINK5 Proteins sex 0.03137 6e-299
spink5 SPINK5 Proteins smoking 2e-05 0.3
spink5 SPINK5 Proteins time_day 0.0318 6e-321
spink6 SPINK6 Proteins Batch 0.00012 0.3
spink6 SPINK6 Proteins PCs 0.00648 1e-48
spink6 SPINK6 Proteins age_recruitment 0.02359 2e-246
spink6 SPINK6 Proteins assessment_centre 0.0065 3e-58
spink6 SPINK6 Proteins bmi 0.03087 0
spink6 SPINK6 Proteins fasting 0.00066 7e-09
spink6 SPINK6 Proteins month_attending 0.02918 5e-308
spink6 SPINK6 Proteins panel_date 0.00195 0.3
spink6 SPINK6 Proteins ppp_sel 3e-04 9e-05
spink6 SPINK6 Proteins sex 0.04354 0
spink6 SPINK6 Proteins smoking 0.0138 4e-154
spink6 SPINK6 Proteins time_day 0.00028 0.0001
spink8 SPINK8 Proteins Batch 1e-05 1
spink8 SPINK8 Proteins PCs 0.00256 6e-15
spink8 SPINK8 Proteins age_recruitment 0.00019 0.04
spink8 SPINK8 Proteins assessment_centre 0.00057 0.2
spink8 SPINK8 Proteins bmi 0.00185 1e-18
spink8 SPINK8 Proteins fasting 0 1
spink8 SPINK8 Proteins month_attending 0.00029 0.3
spink8 SPINK8 Proteins panel_date 0.00136 1
spink8 SPINK8 Proteins ppp_sel 0 0.9
spink8 SPINK8 Proteins sex 0.00183 1e-17
spink8 SPINK8 Proteins smoking 0.00044 2e-05
spink8 SPINK8 Proteins time_day 2e-05 0.3
spint1 SPINT1 Proteins Batch 3e-05 0.9
spint1 SPINT1 Proteins PCs 0.00928 5e-60
spint1 SPINT1 Proteins age_recruitment 0.00032 0.001
spint1 SPINT1 Proteins assessment_centre 0.00287 1e-17
spint1 SPINT1 Proteins bmi 0.00022 0.002
spint1 SPINT1 Proteins fasting 0.00343 6e-35
spint1 SPINT1 Proteins month_attending 0.00362 1e-28
spint1 SPINT1 Proteins panel_date 0.00167 0.9
spint1 SPINT1 Proteins ppp_sel 0.00213 2e-22
spint1 SPINT1 Proteins sex 0.00014 0.1
spint1 SPINT1 Proteins smoking 0.01742 1e-168
spint1 SPINT1 Proteins time_day 0.001 3e-11
spint2 SPINT2 Proteins Batch 0.00024 0.05
spint2 SPINT2 Proteins PCs 0.01208 4e-86
spint2 SPINT2 Proteins age_recruitment 0.01477 7e-143
spint2 SPINT2 Proteins assessment_centre 0.0035 2e-23
spint2 SPINT2 Proteins bmi 0.00659 1e-66
spint2 SPINT2 Proteins fasting 1e-05 0.6
spint2 SPINT2 Proteins month_attending 0.00175 2e-12
spint2 SPINT2 Proteins panel_date 0.00152 0.9
spint2 SPINT2 Proteins ppp_sel 0.00064 8e-08
spint2 SPINT2 Proteins sex 0.00737 8e-71
spint2 SPINT2 Proteins smoking 0.0036 3e-37
spint2 SPINT2 Proteins time_day 0.00312 2e-32
spint3 SPINT3 Proteins Batch 0.00206 3e-52
spint3 SPINT3 Proteins PCs 0.00245 4e-24
spint3 SPINT3 Proteins age_recruitment 0.00491 9e-108
spint3 SPINT3 Proteins assessment_centre 0.00057 2e-07
spint3 SPINT3 Proteins bmi 0.00042 8e-13
spint3 SPINT3 Proteins fasting 0.00071 1e-20
spint3 SPINT3 Proteins month_attending 0.00107 1e-22
spint3 SPINT3 Proteins panel_date 0.02167 0
spint3 SPINT3 Proteins ppp_sel 0 1
spint3 SPINT3 Proteins sex 0.61246 0
spint3 SPINT3 Proteins smoking 0.00352 2e-95
spint3 SPINT3 Proteins time_day 0.00034 1e-10
spock1 SPOCK1 Proteins Batch 0.00015 0.2
spock1 SPOCK1 Proteins PCs 0.00391 3e-24
spock1 SPOCK1 Proteins age_recruitment 0.0264 2e-195
spock1 SPOCK1 Proteins assessment_centre 0.00325 2e-21
spock1 SPOCK1 Proteins bmi 0.0013 1e-14
spock1 SPOCK1 Proteins fasting 0.00834 3e-84
spock1 SPOCK1 Proteins month_attending 0.00046 0.03
spock1 SPOCK1 Proteins panel_date 0.00116 1
spock1 SPOCK1 Proteins ppp_sel 0.00018 0.004
spock1 SPOCK1 Proteins sex 0.0225 2e-157
spock1 SPOCK1 Proteins smoking 0.00153 6e-17
spock1 SPOCK1 Proteins time_day 0.00035 6e-05
spon1 SPON1 Proteins Batch 8e-05 0.6
spon1 SPON1 Proteins PCs 0.00277 8e-16
spon1 SPON1 Proteins age_recruitment 0.09521 0
spon1 SPON1 Proteins assessment_centre 0.00227 1e-14
spon1 SPON1 Proteins bmi 0.00207 7e-24
spon1 SPON1 Proteins fasting 0.00045 3e-06
spon1 SPON1 Proteins month_attending 5e-04 0.01
spon1 SPON1 Proteins panel_date 0.00134 0.9
spon1 SPON1 Proteins ppp_sel 0.0052 2e-57
spon1 SPON1 Proteins sex 0.01868 8e-179
spon1 SPON1 Proteins smoking 0.00378 3e-42
spon1 SPON1 Proteins time_day 0.00044 3e-06
spon2 SPON2 Proteins Batch 0.00052 7e-05
spon2 SPON2 Proteins PCs 0.00612 6e-36
spon2 SPON2 Proteins age_recruitment 0.02972 1e-283
spon2 SPON2 Proteins assessment_centre 0.00239 1e-16
spon2 SPON2 Proteins bmi 0.04902 0
spon2 SPON2 Proteins fasting 0.00382 2e-44
spon2 SPON2 Proteins month_attending 0.00057 0.002
spon2 SPON2 Proteins panel_date 0.00198 0.1
spon2 SPON2 Proteins ppp_sel 0.00368 8e-43
spon2 SPON2 Proteins sex 0.00938 4e-61
spon2 SPON2 Proteins smoking 0.00229 3e-27
spon2 SPON2 Proteins time_day 0.06595 0
spp1 SPP1 Proteins Batch 3e-05 0.9
spp1 SPP1 Proteins PCs 0.00679 1e-53
spp1 SPP1 Proteins age_recruitment 0.06555 0
spp1 SPP1 Proteins assessment_centre 0.00238 7e-15
spp1 SPP1 Proteins bmi 0.00238 3e-26
spp1 SPP1 Proteins fasting 5e-05 0.1
spp1 SPP1 Proteins month_attending 0.00044 0.04
spp1 SPP1 Proteins panel_date 0.00119 1
spp1 SPP1 Proteins ppp_sel 0.00248 3e-27
spp1 SPP1 Proteins sex 0.00876 1e-45
spp1 SPP1 Proteins smoking 0 0.9
spp1 SPP1 Proteins time_day 0.00298 2e-32
spred2 SPRED2 Proteins Batch 6e-05 0.8
spred2 SPRED2 Proteins PCs 0.00092 0.004
spred2 SPRED2 Proteins age_recruitment 0.00096 2e-08
spred2 SPRED2 Proteins assessment_centre 0.02231 2e-188
spred2 SPRED2 Proteins bmi 0.00014 0.01
spred2 SPRED2 Proteins fasting 0.00038 5e-05
spred2 SPRED2 Proteins month_attending 0.00479 4e-38
spred2 SPRED2 Proteins panel_date 0.0015 0.9
spred2 SPRED2 Proteins ppp_sel 0 0.7
spred2 SPRED2 Proteins sex 0.00024 0.8
spred2 SPRED2 Proteins smoking 3e-04 0.0004
spred2 SPRED2 Proteins time_day 0 0.8
spring1 SPRING1 Proteins Batch 7e-05 0.7
spring1 SPRING1 Proteins PCs 0.00257 6e-16
spring1 SPRING1 Proteins age_recruitment 0.001 2e-09
spring1 SPRING1 Proteins assessment_centre 0.00079 0.03
spring1 SPRING1 Proteins bmi 1e-05 0.5
spring1 SPRING1 Proteins fasting 0.00039 5e-05
spring1 SPRING1 Proteins month_attending 0.00021 0.7
spring1 SPRING1 Proteins panel_date 0.00105 1
spring1 SPRING1 Proteins ppp_sel 0.00022 0.003
spring1 SPRING1 Proteins sex 0.00039 0.001
spring1 SPRING1 Proteins smoking 0.00048 7e-06
spring1 SPRING1 Proteins time_day 5e-05 0.2
sprr1b SPRR1B Proteins Batch 5e-05 0.8
sprr1b SPRR1B Proteins PCs 0.00119 8e-05
sprr1b SPRR1B Proteins age_recruitment 0.00089 2e-09
sprr1b SPRR1B Proteins assessment_centre 0.00063 0.1
sprr1b SPRR1B Proteins bmi 3e-05 0.3
sprr1b SPRR1B Proteins fasting 0.00017 0.007
sprr1b SPRR1B Proteins month_attending 0.00035 0.2
sprr1b SPRR1B Proteins panel_date 0.00108 1
sprr1b SPRR1B Proteins ppp_sel 1e-04 0.04
sprr1b SPRR1B Proteins sex 5e-05 0.7
sprr1b SPRR1B Proteins smoking 0.0014 1e-14
sprr1b SPRR1B Proteins time_day 0 0.7
sprr3 SPRR3 Proteins Batch 0.00012 0.3
sprr3 SPRR3 Proteins PCs 0.00309 4e-19
sprr3 SPRR3 Proteins age_recruitment 0.00809 1e-36
sprr3 SPRR3 Proteins assessment_centre 0.00109 2e-05
sprr3 SPRR3 Proteins bmi 0.00038 9e-06
sprr3 SPRR3 Proteins fasting 0.00215 5e-26
sprr3 SPRR3 Proteins month_attending 0.00091 2e-06
sprr3 SPRR3 Proteins panel_date 0.0011 1
sprr3 SPRR3 Proteins ppp_sel 3e-05 0.2
sprr3 SPRR3 Proteins sex 0.14659 0
sprr3 SPRR3 Proteins smoking 7e-04 2e-09
sprr3 SPRR3 Proteins time_day 0.00828 4e-95
spry2 SPRY2 Proteins Batch 1e-04 0.5
spry2 SPRY2 Proteins PCs 0.00167 2e-07
spry2 SPRY2 Proteins age_recruitment 0.001 2e-07
spry2 SPRY2 Proteins assessment_centre 0.02125 6e-180
spry2 SPRY2 Proteins bmi 0.00254 1e-25
spry2 SPRY2 Proteins fasting 0.00028 0.0004
spry2 SPRY2 Proteins month_attending 0.00245 1e-17
spry2 SPRY2 Proteins panel_date 0.0017 0.8
spry2 SPRY2 Proteins ppp_sel 0 0.7
spry2 SPRY2 Proteins sex 0.00095 6e-07
spry2 SPRY2 Proteins smoking 3e-05 0.3
spry2 SPRY2 Proteins time_day 0.00083 2e-09
sptbn2 SPTBN2 Proteins Batch 0.00016 0.2
sptbn2 SPTBN2 Proteins PCs 0.00141 5e-09
sptbn2 SPTBN2 Proteins age_recruitment 2e-04 0.3
sptbn2 SPTBN2 Proteins assessment_centre 0.00474 2e-31
sptbn2 SPTBN2 Proteins bmi 2e-05 0.4
sptbn2 SPTBN2 Proteins fasting 0 1
sptbn2 SPTBN2 Proteins month_attending 0.00057 0.01
sptbn2 SPTBN2 Proteins panel_date 0.00144 1
sptbn2 SPTBN2 Proteins ppp_sel 1e-04 0.04
sptbn2 SPTBN2 Proteins sex 0.00109 5e-10
sptbn2 SPTBN2 Proteins smoking 3e-04 0.0004
sptbn2 SPTBN2 Proteins time_day 1e-05 0.5
sptlc1 SPTLC1 Proteins Batch 7e-05 0.7
sptlc1 SPTLC1 Proteins PCs 0.00122 3e-08
sptlc1 SPTLC1 Proteins age_recruitment 0.00028 0.6
sptlc1 SPTLC1 Proteins assessment_centre 0.00724 4e-55
sptlc1 SPTLC1 Proteins bmi 0.00876 3e-85
sptlc1 SPTLC1 Proteins fasting 0 0.8
sptlc1 SPTLC1 Proteins month_attending 0.00157 2e-10
sptlc1 SPTLC1 Proteins panel_date 0.0012 1
sptlc1 SPTLC1 Proteins ppp_sel 1e-05 0.5
sptlc1 SPTLC1 Proteins sex 0.00057 0.0003
sptlc1 SPTLC1 Proteins smoking 0 0.8
sptlc1 SPTLC1 Proteins time_day 4e-05 0.2
src SRC Proteins Batch 8e-05 0.6
src SRC Proteins PCs 0.00088 0.0005
src SRC Proteins age_recruitment 0.00231 6e-19
src SRC Proteins assessment_centre 0.03767 0
src SRC Proteins bmi 0.00068 3e-08
src SRC Proteins fasting 0.00036 6e-05
src SRC Proteins month_attending 0.00322 1e-25
src SRC Proteins panel_date 0.00206 0.5
src SRC Proteins ppp_sel 0.00024 0.001
src SRC Proteins sex 0.00124 2e-08
src SRC Proteins smoking 0 0.7
src SRC Proteins time_day 0.00424 2e-43
srp14 SRP14 Proteins Batch 3e-05 0.9
srp14 SRP14 Proteins PCs 0.00126 4e-05
srp14 SRP14 Proteins age_recruitment 0.00419 1e-34
srp14 SRP14 Proteins assessment_centre 0.04105 0
srp14 SRP14 Proteins bmi 0.03232 0
srp14 SRP14 Proteins fasting 0.00041 1e-05
srp14 SRP14 Proteins month_attending 0.0058 6e-53
srp14 SRP14 Proteins panel_date 0.00207 0.3
srp14 SRP14 Proteins ppp_sel 0.00024 0.0007
srp14 SRP14 Proteins sex 0.01811 4e-178
srp14 SRP14 Proteins smoking 0.00653 1e-69
srp14 SRP14 Proteins time_day 5e-04 9e-07
srpk2 SRPK2 Proteins Batch 0.00011 0.4
srpk2 SRPK2 Proteins PCs 0.00125 4e-05
srpk2 SRPK2 Proteins age_recruitment 0.0012 0.05
srpk2 SRPK2 Proteins assessment_centre 0.04453 0
srpk2 SRPK2 Proteins bmi 0.01461 9e-147
srpk2 SRPK2 Proteins fasting 3e-05 0.3
srpk2 SRPK2 Proteins month_attending 0.00565 4e-49
srpk2 SRPK2 Proteins panel_date 0.00315 4e-05
srpk2 SRPK2 Proteins ppp_sel 0 0.9
srpk2 SRPK2 Proteins sex 0.0024 1e-14
srpk2 SRPK2 Proteins smoking 1e-04 0.03
srpk2 SRPK2 Proteins time_day 0.00012 0.02
srpx SRPX Proteins Batch 2e-05 1
srpx SRPX Proteins PCs 0.00618 5e-31
srpx SRPX Proteins age_recruitment 0.12805 0
srpx SRPX Proteins assessment_centre 0.00233 2e-16
srpx SRPX Proteins bmi 0.0039 6e-46
srpx SRPX Proteins fasting 0.00019 0.002
srpx SRPX Proteins month_attending 4e-04 0.03
srpx SRPX Proteins panel_date 0.00122 1
srpx SRPX Proteins ppp_sel 0.0042 3e-49
srpx SRPX Proteins sex 0.02593 8e-291
srpx SRPX Proteins smoking 0.00058 4e-08
srpx SRPX Proteins time_day 0.00022 0.0007
ssb SSB Proteins Batch 0.00016 0.2
ssb SSB Proteins PCs 0.00017 0.2
ssb SSB Proteins age_recruitment 0.00027 0.003
ssb SSB Proteins assessment_centre 0.00303 1e-17
ssb SSB Proteins bmi 0.00048 7e-06
ssb SSB Proteins fasting 2e-05 0.3
ssb SSB Proteins month_attending 0.00042 0.09
ssb SSB Proteins panel_date 0.0013 1
ssb SSB Proteins ppp_sel 0.00012 0.02
ssb SSB Proteins sex 0.00018 0.03
ssb SSB Proteins smoking 3e-05 0.3
ssb SSB Proteins time_day 3e-05 0.2
ssbp1 SSBP1 Proteins Batch 6e-05 0.8
ssbp1 SSBP1 Proteins PCs 0.00029 0.1
