FID,Name,Type,estimate_mesor,std.error_mesor,p.value_mesor,estimate_beta_cos1,std.error_beta_cos1,p.value_beta_cos1,estimate_beta_sin1,std.error_beta_sin1,p.value_beta_sin1,amplitude_24hfreq,acrophase_24hfreq,pvalue_h
axin1,AXIN1,Proteins,0.04599,0.01598,0.004,0.00622,0.01685,0.7,0.09296,0.01348,5e-12,0.0931714817190025,5.74480717068973,5.43959743562172e-12
axl,AXL,Proteins,-0.00379,0.01629,0.8,-0.00884,0.01717,0.6,0.00342,0.01375,0.8,0.00948279764609121,10.5893290932218,0.606562819207793
azi2,AZI2,Proteins,0.04589,0.01597,0.004,0.02131,0.01683,0.2,0.07258,0.01347,7e-08,0.0756412534873199,4.90918698749846,7.15649863631609e-08
azu1,AZU1,Proteins,-0.0934,0.01631,1e-08,-0.04593,0.01721,0.008,-0.14465,0.01375,7e-26,0.151769624875214,16.8256436232524,7.29778656187858e-26
b2m,B2M,Proteins,0.01727,0.01563,0.3,0.03456,0.01648,0.04,-0.00803,0.01318,0.5,0.0354852286462624,23.1275272374334,0.0359426606432759
b3gat3,B3GAT3,Proteins,-0.0086,0.01686,0.6,-0.01376,0.01776,0.4,-0.00058,0.01421,1,0.0137693951714357,12.1596904913924,0.438684400782464
b3gnt7,B3GNT7,Proteins,0.00143,0.0161,0.9,-0.02888,0.01697,0.09,0.04172,0.01356,0.002,0.0507386069261097,8.31256010024097,0.0020955454173089
b4galt1,B4GALT1,Proteins,-0.0211,0.0162,0.2,-0.0744,0.01708,1e-05,0.05267,0.01366,0.0001,0.0911532621912514,9.64697959162456,1.33610254987258e-05
b4gat1,B4GAT1,Proteins,0.07661,0.01598,2e-06,-0.00268,0.01686,0.9,0.17228,0.01348,3e-37,0.172297615192877,6.05952609973699,2.54946819151248e-37
babam1,BABAM1,Proteins,0.0078,0.0168,0.6,-0.00152,0.01771,0.9,0.01919,0.01418,0.2,0.0192447929191343,6.30115717978311,0.175933376678905
bach1,BACH1,Proteins,0.05238,0.01606,0.001,0.00704,0.01693,0.7,0.10592,0.01355,5e-15,0.106154377581949,5.74642698528787,5.48569360010428e-15
bag3,BAG3,Proteins,0.0469,0.01646,0.004,0.10757,0.01736,6e-10,-0.04009,0.01389,0.004,0.114798557594613,22.6374659266823,5.82593753875064e-10
bag4,BAG4,Proteins,0.03592,0.01638,0.03,-0.00555,0.01726,0.7,0.08646,0.01382,4e-10,0.0866327959917652,6.24473819748777,3.94839881600775e-10
bag6,BAG6,Proteins,0.06886,0.01626,2e-05,0.04071,0.01714,0.02,0.09736,0.01373,1e-12,0.105529154937881,4.48705314029689,1.35067552847169e-12
baiap2,BAIAP2,Proteins,-0.00981,0.01654,0.6,-0.02266,0.01744,0.2,0.00856,0.01394,0.5,0.0242192374094269,10.6200836912744,0.193856123875074
bambi,BAMBI,Proteins,0.04265,0.01641,0.009,0.0783,0.0173,6e-06,-0.01038,0.01383,0.5,0.0789805562208261,23.4967752805488,6.03526559049505e-06
bank1,BANK1,Proteins,0.04559,0.01605,0.005,-0.00153,0.01692,0.9,0.10239,0.01354,4e-14,0.102398747420613,6.05691612434115,4.01020808335994e-14
bap18,BAP18,Proteins,0.0428,0.01601,0.008,0.05042,0.01687,0.003,0.02701,0.0135,0.05,0.0571970872903084,1.8785773116891,0.00281171231715089
batf,BATF,Proteins,-0.01704,0.01681,0.3,-0.00286,0.01772,0.9,-0.03373,0.01417,0.02,0.0338472298733361,17.6764897204578,0.0173383681784832
bax,BAX,Proteins,0.05756,0.0166,0.0005,0.00102,0.0175,1,0.12536,0.01401,4e-19,0.12536786808708,5.96901565172514,3.7608358797355e-19
bcam,BCAM,Proteins,-0.03953,0.01626,0.02,-0.06439,0.01715,0.0002,-0.00127,0.01371,0.9,0.0644068599315917,12.0753597549474,0.000173340289688691
bcan,BCAN,Proteins,0.15913,0.01601,3e-23,0.13748,0.01688,4e-16,0.16729,0.01351,4e-35,0.216532473640061,3.37242852713217,3.54188524327555e-35
bcat1,BCAT1,Proteins,-0.0405,0.01621,0.01,-0.0355,0.01708,0.04,-0.04184,0.01367,0.002,0.0548755942960898,15.312422376987,0.00220608368347268
bcat2,BCAT2,Proteins,0.01722,0.01683,0.3,0.02674,0.01773,0.1,0.00223,0.01419,0.9,0.0268321910185419,0.31735952795059,0.131604491262727
bche,BCHE,Proteins,0.03031,0.01624,0.06,0.01105,0.01712,0.5,0.05187,0.01369,0.0002,0.0530316374187698,5.19803773522599,0.000150983969180704
bcl2,BCL2,Proteins,0.08587,0.01622,1e-07,0.1205,0.0171,2e-12,0.0284,0.01368,0.04,0.123802119994739,0.884065402923024,1.84471714558626e-12
bcl2l1,BCL2L1,Proteins,0.04068,0.01632,0.01,-0.02308,0.0172,0.2,0.12036,0.01376,2e-18,0.122549039421205,6.72376511234825,2.29981865062764e-18
bcl2l11,BCL2L11,Proteins,0.00982,0.0164,0.5,-0.02722,0.01729,0.1,0.05789,0.01383,3e-05,0.0639688552512074,7.67880395660657,2.85348812770058e-05
bcl2l15,BCL2L15,Proteins,-0.0329,0.01622,0.04,0.01344,0.0171,0.4,-0.09033,0.01369,4e-11,0.0913264561778503,18.5640767116525,4.16046793974856e-11
bcl7a,BCL7A,Proteins,-2e-04,0.01686,1,-0.00315,0.01778,0.9,0.00376,0.01422,0.8,0.00490865800980137,8.6613044553594,0.791188217429538
bcl7b,BCL7B,Proteins,-0.00086,0.0166,1,-0.00382,0.0175,0.8,0.00319,0.014,0.8,0.00497444032273123,9.34025745623314,0.819770873658391
bcr,BCR,Proteins,0.06777,0.01619,3e-05,0.01941,0.01707,0.3,0.12333,0.01366,2e-19,0.124846875316293,5.40372915355248,1.77491700865255e-19
bdnf,BDNF,Proteins,-0.03277,0.01642,0.05,-0.10427,0.0173,2e-09,0.06686,0.01384,1e-06,0.12386632597329,9.82199783051673,1.69428561910153e-09
becn1,BECN1,Proteins,0.0026,0.01617,0.9,-0.04652,0.01704,0.006,0.06788,0.01362,6e-07,0.082292001312277,8.29489055764354,6.24709856731772e-07
bex3,BEX3,Proteins,0.01252,0.01686,0.5,0.01967,0.01777,0.3,0.00135,0.01422,0.9,0.0197132284823932,0.262075054036586,0.268519176595349
bglap,BGLAP,Proteins,0.04111,0.01583,0.009,0.05646,0.01669,0.0007,0.01525,0.01335,0.3,0.0584797212760958,1.00747044916933,0.000718153643655232
bgn,BGN,Proteins,0.13737,0.01643,7e-17,0.17328,0.01733,2e-23,0.07153,0.01386,2e-07,0.187462971090429,1.49539462714481,1.65538786523805e-23
bhlhe40,BHLHE40,Proteins,0.00571,0.01687,0.7,0.01418,0.01777,0.4,-0.00637,0.01422,0.7,0.0155488602183288,22.3881931635206,0.424746609152548
bhmt2,BHMT2,Proteins,-0.01499,0.01685,0.4,-0.02343,0.01776,0.2,-0.00174,0.0142,0.9,0.0234979775008392,12.2828304276184,0.186936953149937
bid,BID,Proteins,-0.04643,0.01628,0.004,-0.11157,0.01716,8e-11,0.04643,0.01373,0.0007,0.120845286331796,10.4936888160669,8.03487287549632e-11
bin2,BIN2,Proteins,0.02433,0.01613,0.1,-0.03315,0.01701,0.05,0.09773,0.0136,7e-13,0.103193463231556,7.24903929708746,6.87323695018852e-13
birc2,BIRC2,Proteins,0.06855,0.01647,3e-05,0.03141,0.01736,0.07,0.10901,0.01389,4e-15,0.113442286201217,4.92830814675816,4.26054993296201e-15
blmh,BLMH,Proteins,0.06381,0.01612,8e-05,0.02447,0.01699,0.1,0.10786,0.01361,2e-15,0.110603757271137,5.14793639733043,2.28858425897702e-15
blnk,BLNK,Proteins,0.13042,0.01665,5e-15,0.13511,0.01755,1e-14,0.10703,0.01405,3e-14,0.172363638192811,2.55899863175866,1.38623322350356e-14
bloc1s2,BLOC1S2,Proteins,0.0163,0.01687,0.3,0.01839,0.01777,0.3,0.01135,0.01421,0.4,0.0216087556170144,2.11243870793838,0.300737890686953
bloc1s3,BLOC1S3,Proteins,0.03311,0.01619,0.04,-0.00354,0.01706,0.8,0.07761,0.01365,1e-08,0.0776942218130765,6.17393080888924,1.30467950665653e-08
blvrb,BLVRB,Proteins,-0.12998,0.0157,1e-16,-0.15267,0.01657,3e-20,-0.08286,0.01325,4e-10,0.173709756061911,13.8993198556105,3.21627251494873e-20
bmp10,BMP10,Proteins,0.15613,0.0159,1e-22,0.08616,0.01676,3e-07,0.22894,0.01342,5e-65,0.244616579766108,4.62507343757138,5.17669517486135e-65
bmp4,BMP4,Proteins,0.04831,0.01627,0.003,0.11496,0.01715,2e-11,-0.04683,0.01372,0.0006,0.124133426185568,22.5225644486895,2.07334976125748e-11
bmp6,BMP6,Proteins,-0.03349,0.01668,0.04,-0.03918,0.01757,0.03,-0.02154,0.01409,0.1,0.0447097887651211,13.9196497881209,0.0257875822346696
bmper,BMPER,Proteins,0.06561,0.01656,7e-05,0.09228,0.01745,1e-07,0.02157,0.01397,0.1,0.0947658084931386,0.877059705905193,1.25095938524056e-07
bnip2,BNIP2,Proteins,0.0344,0.01648,0.04,-0.01069,0.01737,0.5,0.08999,0.0139,1e-10,0.0906208355783028,6.45152730663838,9.55049794310483e-11
bnip3l,BNIP3L,Proteins,0.03282,0.01636,0.04,0.01096,0.01724,0.5,0.05764,0.0138,3e-05,0.0586696557897558,5.28218582112898,2.97772568542653e-05
boc,BOC,Proteins,-0.07371,0.01637,7e-06,-0.06642,0.01725,0.0001,-0.07377,0.01382,1e-07,0.099269041614426,15.2000555555019,9.51502809001785e-08
bola1,BOLA1,Proteins,0.02349,0.01661,0.2,-0.00666,0.0175,0.7,0.06062,0.014,1e-05,0.0609810167987563,6.41830009502633,1.49578074849199e-05
bola2_bola2b,BOLA2_BOLA2B,Proteins,-0.05181,0.0161,0.001,-0.11005,0.01697,9e-11,0.03284,0.01356,0.02,0.114846235738576,10.8924461386393,8.96280695390913e-11
bpifa2,BPIFA2,Proteins,0.02693,0.01662,0.1,0.07502,0.01749,2e-05,-0.04013,0.01404,0.004,0.0850808929504613,22.1238557621295,1.79902311230833e-05
bpifb1,BPIFB1,Proteins,-0.01755,0.01603,0.3,-0.04283,0.01689,0.01,0.01839,0.01354,0.2,0.0466063362780263,10.4507582691718,0.0112321826679311
bpifb2,BPIFB2,Proteins,0.00429,0.01615,0.8,-0.01696,0.01702,0.3,0.03208,0.01362,0.02,0.0362861034609107,7.85817887563907,0.0184972358098005
brap,BRAP,Proteins,0.06422,0.01619,7e-05,0.01232,0.01706,0.5,0.12512,0.01364,5e-20,0.125721184055981,5.62512021057765,4.94782745710124e-20
brd1,BRD1,Proteins,0.01076,0.01673,0.5,0.0239,0.01763,0.2,-0.00819,0.0141,0.6,0.0252639343128889,22.7395010544546,0.175148274071229
brd2,BRD2,Proteins,-0.00317,0.01686,0.9,0.00333,0.01777,0.9,-0.01144,0.01421,0.4,0.0119139347444523,19.0835395439966,0.420968962414669
brd3,BRD3,Proteins,0.03196,0.01683,0.06,0.02597,0.01774,0.1,0.03575,0.01419,0.01,0.0441815502575659,3.60024189188243,0.0117476357945753
brdt,BRDT,Proteins,0.00204,0.01678,0.9,-0.01961,0.01769,0.3,0.03068,0.01414,0.03,0.036417220267468,8.1724251331312,0.0300361229325359
brk1,BRK1,Proteins,0.02882,0.01648,0.08,0.01025,0.01738,0.6,0.04977,0.01391,0.0003,0.0508194401955626,5.22401324371057,0.000345774579464079
brme1,BRME1,Proteins,-0.00193,0.01687,0.9,0.00219,0.01777,0.9,-0.00718,0.01421,0.6,0.00750449660541534,19.1325854303474,0.613601229538463
brsk2,BRSK2,Proteins,0.00937,0.01643,0.6,-0.01094,0.01731,0.5,0.03519,0.01385,0.01,0.0368536581816677,7.15168722427488,0.0110801306470043
bsg,BSG,Proteins,0.07284,0.01584,4e-06,0.08029,0.01671,2e-06,0.05341,0.01336,6e-05,0.0964301841673055,2.24233184011246,1.54417189710643e-06
bsnd,BSND,Proteins,-0.02382,0.01686,0.2,-0.02649,0.01777,0.1,-0.01713,0.01422,0.2,0.0315441879024428,14.1931614804336,0.13620987548371
bst1,BST1,Proteins,0.01504,0.01635,0.4,0.02213,0.01724,0.2,0.00363,0.01379,0.8,0.0224222661741103,0.620855835551961,0.199219923517256
bst2,BST2,Proteins,-0.03273,0.01609,0.04,-0.04128,0.01697,0.01,-0.01707,0.01357,0.2,0.0446734253326665,13.4973557122859,0.0149653732942816
btc,BTC,Proteins,0.03102,0.01639,0.06,-0.02511,0.01728,0.1,0.10167,0.01382,2e-13,0.104727202779503,6.9248991065034,1.8942824516832e-13
btd,BTD,Proteins,0.03771,0.01637,0.02,0.03376,0.01725,0.05,0.03801,0.01381,0.006,0.0508389764975751,3.22571465203133,0.00590542732436445
btla,BTLA,Proteins,-0.01608,0.01685,0.3,-0.01287,0.01777,0.5,-0.01824,0.01421,0.2,0.022327931396161,15.6529894274865,0.199178208551714
btn1a1,BTN1A1,Proteins,0.01782,0.01662,0.3,0.02939,0.01751,0.09,3e-05,0.01401,1,0.0293867063010114,0.00438122880076719,0.0933830025633586
btn2a1,BTN2A1,Proteins,0.05554,0.01597,0.0005,-0.0085,0.01685,0.6,0.13366,0.01347,3e-23,0.133933341604459,6.24258979473546,3.48108423006815e-23
btn3a2,BTN3A2,Proteins,0.0219,0.01638,0.2,0.04744,0.01727,0.006,-0.015,0.01382,0.3,0.0497583418308009,22.8301336544874,0.00601493373718585
btnl10,BTNL10,Proteins,-0.01462,0.01686,0.4,-0.01864,0.01777,0.3,-0.00733,0.01422,0.6,0.0200298015935141,13.431306727256,0.294313322469115
c19orf12,C19ORF12,Proteins,-0.00352,0.01642,0.8,-0.037,0.01731,0.03,0.04153,0.01386,0.003,0.0556256169539182,8.77974221949963,0.00272677752559682
c1galt1c1,C1GALT1C1,Proteins,0.06732,0.01681,6e-05,0.03805,0.01772,0.03,0.0975,0.01417,6e-12,0.104665792871226,4.57877122623785,5.94877262095512e-12
c1qa,C1QA,Proteins,0.04137,0.0161,0.01,0.13107,0.01697,1e-14,-0.0836,0.01358,7e-10,0.155464367026579,21.8312571268415,1.1453552992959e-14
c1qbp,C1QBP,Proteins,-0.0094,0.01653,0.6,-0.03848,0.01742,0.03,0.03057,0.01394,0.03,0.0491467759463156,9.43575747444376,0.0271906938512113
c1ql2,C1QL2,Proteins,-0.01825,0.016,0.3,-0.01241,0.01686,0.5,-0.02364,0.0135,0.08,0.0266979221249057,16.1533213832744,0.0798576156686459
c1qtnf1,C1QTNF1,Proteins,-0.0522,0.01632,0.001,-0.03022,0.0172,0.08,-0.07463,0.01377,6e-08,0.0805173862701451,16.5304764392373,6.00115393090235e-08
c1qtnf5,C1QTNF5,Proteins,0.26955,0.01615,2e-62,0.49776,0.01703,5e-186,-0.06933,0.01363,4e-07,0.50256909614799,23.471367678455,4.80882942525183e-186
c1qtnf6,C1QTNF6,Proteins,0.00525,0.01657,0.8,0.00428,0.01746,0.8,0.00586,0.01397,0.7,0.00725151976230926,3.59035151101987,0.675159836039533
c1qtnf9,C1QTNF9,Proteins,0.05953,0.01665,0.0003,0.08767,0.01756,6e-07,0.01436,0.01405,0.3,0.0888415220640944,0.620154011145324,5.9443604911859e-07
c1r,C1R,Proteins,0.06463,0.01637,8e-05,-0.00831,0.01726,0.6,0.15328,0.01381,1e-28,0.153502669072817,6.20681091362284,1.38046669354447e-28
c1rl,C1RL,Proteins,0.00433,0.01624,0.8,-0.00822,0.01713,0.6,0.02048,0.01369,0.1,0.0220663876675163,7.45777690481021,0.134756705151347
c1s,C1S,Proteins,0.03622,0.01639,0.03,-0.01959,0.01727,0.3,0.1058,0.01382,2e-14,0.107601366062985,6.69936195067256,1.95524418039024e-14
c2,C2,Proteins,0.01102,0.01629,0.5,-0.0065,0.01717,0.7,0.03287,0.01375,0.02,0.0335035295699981,6.74560589938105,0.0168124894619952
c2cd2l,C2CD2L,Proteins,0.01759,0.01675,0.3,0.00277,0.01766,0.9,0.03502,0.01413,0.01,0.035128463008969,5.69890130388529,0.0132042450596573
c2orf69,C2ORF69,Proteins,0.02102,0.01661,0.2,-0.02528,0.01751,0.1,0.08006,0.014,1e-08,0.0839560775949498,7.16845995671111,1.09151303749392e-08
c3,C3,Proteins,-0.00493,0.01673,0.8,-0.02577,0.01765,0.1,0.02363,0.01409,0.09,0.0349673303257147,9.16548613007334,0.0935152818491557
c4bpb,C4BPB,Proteins,0.04061,0.01597,0.01,0.03066,0.01683,0.07,0.04853,0.01347,0.0003,0.0574026057443646,3.8477144288799,0.000314223415341889
c5,C5,Proteins,-0.01256,0.01648,0.4,-0.02398,0.01737,0.2,0.00429,0.0139,0.8,0.0243570627815781,11.3239206317302,0.167472769792412
c7,C7,Proteins,0.00645,0.01629,0.7,-0.01404,0.01716,0.4,0.03282,0.01374,0.02,0.0356985149972432,7.54342768523974,0.0168765765970408
c7orf50,C7ORF50,Proteins,0.05573,0.01625,0.0006,0.10112,0.01713,4e-09,-0.01215,0.0137,0.4,0.101848995885494,23.5433666185998,3.56654946210756e-09
c8b,C8B,Proteins,0.00745,0.01629,0.6,-0.00067,0.01717,1,0.01729,0.01374,0.2,0.0173054938838695,6.14737918375734,0.208071480352294
c9,C9,Proteins,-0.0015,0.01624,0.9,-0.02317,0.01712,0.2,0.02759,0.01369,0.04,0.0360230226903191,8.66815264607114,0.0439205113867972
c9orf40,C9ORF40,Proteins,-0.13727,0.01585,5e-18,-0.17221,0.01671,7e-25,-0.07266,0.01337,6e-08,0.186912804442307,13.525044166962,6.99254148537851e-25
ca1,CA1,Proteins,-0.12053,0.01584,3e-14,-0.15461,0.0167,2e-20,-0.05961,0.01337,8e-06,0.165704488900756,13.4057155500584,2.20935255110654e-20
ca11,CA11,Proteins,0.00404,0.01676,0.8,0.00014,0.01767,1,0.0087,0.01413,0.5,0.00869649314263897,5.93930909640833,0.538370314236907
ca12,CA12,Proteins,0.0698,0.0164,2e-05,-0.00161,0.01729,0.9,0.15599,0.01382,2e-29,0.156002495184829,6.03935834979814,1.62896637570324e-29
ca13,CA13,Proteins,0.06133,0.01644,0.0002,-0.00311,0.01732,0.9,0.13913,0.01386,1e-23,0.139160603449352,6.08542744003616,1.13377806187997e-23
ca14,CA14,Proteins,0.16045,0.01567,1e-24,0.17367,0.01652,8e-26,0.12181,0.01321,3e-20,0.212128248785396,2.33628098209656,8.09379915131919e-26
ca2,CA2,Proteins,-0.11555,0.01559,1e-13,-0.16856,0.01646,1e-24,-0.02992,0.01314,0.02,0.171198665931483,12.6709602122253,1.35820376649718e-24
ca3,CA3,Proteins,-0.09215,0.01561,4e-09,-0.08855,0.01645,7e-08,-0.0849,0.01317,1e-10,0.12267882223835,14.9196447442298,1.16121186448839e-10
ca4,CA4,Proteins,-0.05888,0.01639,0.0003,-0.02055,0.01727,0.2,-0.10222,0.01383,1e-13,0.104266984008791,17.2423007322801,1.48589227846469e-13
ca5a,CA5A,Proteins,0.05947,0.01611,0.0002,0.05178,0.01697,0.002,0.06193,0.0136,5e-06,0.0807257977907493,3.3402890214073,5.26251857986025e-06
ca6,CA6,Proteins,0.06017,0.0156,0.0001,0.0579,0.01645,0.0004,0.05538,0.01317,3e-05,0.0801168844930858,2.91517526275551,2.60069872448515e-05
ca7,CA7,Proteins,0.00965,0.01673,0.6,0.01297,0.01763,0.5,0.00395,0.01411,0.8,0.0135604642547537,1.12818103565905,0.461886063563621
ca8,CA8,Proteins,0.0089,0.01681,0.6,0.02649,0.01771,0.1,-0.0157,0.01418,0.3,0.0307962226881314,21.9560730765432,0.134717775783277
ca9,CA9,Proteins,0.06173,0.0162,0.0001,0.09365,0.01708,4e-08,0.01106,0.01366,0.4,0.0943026012626038,0.449172588685745,4.17439453049754e-08
cabp2,CABP2,Proteins,0.06009,0.01675,0.0003,0.03503,0.01765,0.05,0.08562,0.01412,1e-09,0.0925119474115181,4.51648521497157,1.33969435153033e-09
cacna1c,CACNA1C,Proteins,0.00026,0.01687,1,0.00374,0.01777,0.8,-0.00443,0.01422,0.8,0.00580242341717638,20.6792289716893,0.755183441475069
cacna1h,CACNA1H,Proteins,0.02538,0.01685,0.1,0.0341,0.01776,0.05,0.0104,0.0142,0.5,0.0356474649469415,1.13061345978706,0.0549060769793599
cacnb1,CACNB1,Proteins,0.01869,0.01687,0.3,0.02318,0.01777,0.2,0.01021,0.01422,0.5,0.0253292291147815,1.58457729875174,0.192100986455144
cacnb3,CACNB3,Proteins,0.03744,0.01635,0.02,-0.00854,0.01723,0.6,0.09374,0.01379,1e-11,0.0941251549061972,6.34706792255895,1.07456612064701e-11
cacybp,CACYBP,Proteins,0.04099,0.0164,0.01,-0.02448,0.01729,0.2,0.12279,0.01384,7e-19,0.125202152080895,6.7517578923406,7.46578142390001e-19
cadps,CADPS,Proteins,0.0038,0.01682,0.8,0.0096,0.01773,0.6,-0.00444,0.01418,0.8,0.0105818045871575,22.3456964447237,0.587955756143777
calb1,CALB1,Proteins,0.09257,0.01594,6e-09,0.06675,0.01681,7e-05,0.11489,0.01344,1e-17,0.132875223764315,3.98954760946652,1.26457210745217e-17
calb2,CALB2,Proteins,0.01481,0.0163,0.4,0.01325,0.01718,0.4,0.01496,0.01376,0.3,0.019981461102606,3.23179283199285,0.27678238041899
calca,CALCA,Proteins,-0.02337,0.01347,0.08,0.0066,0.01421,0.6,-0.06027,0.01136,1e-07,0.0606276448366882,18.4164602478707,1.14206543192536e-07
calcb,CALCB,Proteins,-0.04815,0.01634,0.003,-0.03004,0.01722,0.08,-0.06596,0.01378,2e-06,0.0724801062281233,16.3678337924528,1.69586295019517e-06
calcoco1,CALCOCO1,Proteins,0.0412,0.01573,0.009,-0.00146,0.01658,0.9,0.09256,0.01327,3e-12,0.0925723892177002,6.06028856072387,3.06632930512746e-12
calcoco2,CALCOCO2,Proteins,0.04056,0.01633,0.01,0.00403,0.01721,0.8,0.08399,0.01375,1e-09,0.0840832573992714,5.81671902118624,1.02948933431265e-09
caly,CALY,Proteins,-0.00676,0.01685,0.7,-0.0153,0.01776,0.4,0.00554,0.01421,0.7,0.0162719724784108,10.6731166907515,0.389075136516615
camkk1,CAMKK1,Proteins,0.03304,0.01664,0.05,0.0151,0.01754,0.4,0.0526,0.01403,0.0002,0.0547193745108835,4.93219135632943,0.000177810361685597
camlg,CAMLG,Proteins,0.02971,0.01666,0.07,0.01204,0.01756,0.5,0.04939,0.01404,0.0004,0.0508324699955513,5.08683582503719,0.000437169522289724
camsap1,CAMSAP1,Proteins,0.03204,0.01591,0.04,-0.00189,0.01676,0.9,0.073,0.01342,5e-08,0.0730196569265186,6.09889999630453,5.33525679361583e-08
cant1,CANT1,Proteins,-0.00675,0.01627,0.7,-0.06964,0.01715,5e-05,0.07792,0.01373,1e-08,0.104507800909551,8.78586599694739,1.38379462609003e-08
capg,CAPG,Proteins,-0.00179,0.01618,0.9,-0.03925,0.01705,0.02,0.04837,0.01364,0.0004,0.0622874955783368,8.60386979728666,0.000393158335402744
capn3,CAPN3,Proteins,0.03208,0.0165,0.05,0.05422,0.01739,0.002,-0.00164,0.01392,0.9,0.0542460207381268,23.8847306160165,0.00182401047381076
caps,CAPS,Proteins,0.01198,0.01564,0.4,-0.02932,0.01648,0.08,0.06548,0.01319,7e-07,0.0717450677726666,7.60795135474566,6.87601908428084e-07
carhsp1,CARHSP1,Proteins,-0.09827,0.01603,9e-10,-0.12205,0.0169,5e-13,-0.05377,0.01352,7e-05,0.133370679551209,13.5851871382476,5.13876085611844e-13
casc3,CASC3,Proteins,0.02066,0.0166,0.2,-0.01084,0.0175,0.5,0.05998,0.014,2e-05,0.0609556235180649,6.68267034792981,1.83039636618915e-05
casp1,CASP1,Proteins,-0.04717,0.01648,0.004,-0.1076,0.01737,6e-10,0.03947,0.0139,0.005,0.11461487465238,10.6571069643367,5.87879703433113e-10
casp10,CASP10,Proteins,0.0316,0.01647,0.06,-0.00995,0.01736,0.6,0.08281,0.0139,3e-09,0.0834054481641337,6.4567421881574,2.55370974255709e-09
casp2,CASP2,Proteins,0.05668,0.01627,0.0005,-0.00225,0.01715,0.9,0.12779,0.01373,1e-20,0.127805113589438,6.06736637473291,1.33305695115649e-20
casp3,CASP3,Proteins,0.04636,0.01615,0.004,-0.02221,0.01702,0.2,0.13163,0.01363,5e-22,0.133490402084565,6.63859020562988,4.86394813808726e-22
casp4,CASP4,Proteins,0.01404,0.01671,0.4,0.00951,0.01761,0.6,0.01821,0.01409,0.2,0.0205435758229977,4.16122484552101,0.196123969662322
casp7,CASP7,Proteins,0.0497,0.01632,0.002,-0.01021,0.0172,0.6,0.12305,0.01376,4e-19,0.123477452398701,6.31633562854441,3.9324720712602e-19
casp8,CASP8,Proteins,0.02459,0.01597,0.1,-0.03773,0.01684,0.03,0.1046,0.01346,8e-15,0.1111912651446,7.32226177800261,8.13611183928248e-15
casp9,CASP9,Proteins,0.03994,0.01673,0.02,0.01626,0.01763,0.4,0.06624,0.01411,3e-06,0.0682072002724801,5.08054193889856,2.69530235752974e-06
casq2,CASQ2,Proteins,0.00656,0.01686,0.7,0.00772,0.01777,0.7,0.00414,0.01421,0.8,0.00876324973601059,1.88158247617287,0.663865575872007
cat,CAT,Proteins,-0.07589,0.01552,1e-06,-0.11155,0.01636,9e-12,-0.01841,0.01309,0.2,0.11305892343612,12.6248366446707,9.42565711319895e-12
cblif,CBLIF,Proteins,0.07639,0.0163,3e-06,0.09078,0.01719,1e-07,0.04726,0.01376,0.0006,0.102343253280474,1.83352387071442,1.2902198376477e-07
cbln1,CBLN1,Proteins,-0.00564,0.01686,0.7,-0.01137,0.01776,0.5,0.00275,0.01421,0.8,0.0117011193817169,11.0930850626854,0.521899984409736
cbln4,CBLN4,Proteins,0.02759,0.01646,0.09,0.03971,0.01736,0.02,0.00782,0.01388,0.6,0.0404713800846318,0.742724515097716,0.0221717770931288
cbs,CBS,Proteins,-0.00426,0.01655,0.8,-0.02242,0.01744,0.2,0.02056,0.01394,0.1,0.0304215869135227,9.16573729341086,0.140303978921743
cbx2,CBX2,Proteins,-0.01188,0.01685,0.5,-0.01109,0.01776,0.5,-0.01137,0.0142,0.4,0.0158811473062681,15.0478950779881,0.423273337245418
cc2d1a,CC2D1A,Proteins,-0.00704,0.01595,0.7,-0.04242,0.01682,0.01,0.04105,0.01346,0.002,0.0590314446129752,9.06239272234825,0.00228346582963148
ccar2,CCAR2,Proteins,0.01911,0.01656,0.2,0.02487,0.01746,0.2,0.00891,0.01397,0.5,0.0264154533620326,1.31359347282711,0.154287318468428
ccdc134,CCDC134,Proteins,0.01534,0.01651,0.4,-0.02397,0.0174,0.2,0.06568,0.01392,2e-06,0.069918544302219,7.33632537478239,2.4000641444524e-06
ccdc28a,CCDC28A,Proteins,-0.04341,0.01681,0.01,-0.04834,0.01771,0.006,-0.03112,0.01417,0.03,0.0574897914693509,14.1844855320574,0.00635504520242147
ccdc50,CCDC50,Proteins,0.08302,0.01651,5e-07,0.03639,0.0174,0.04,0.13417,0.01392,6e-22,0.139014631322338,4.98835627374099,5.89949551903575e-22
ccdc80,CCDC80,Proteins,-0.03069,0.01501,0.04,-0.06164,0.01583,0.0001,0.01455,0.01267,0.3,0.0633320339982365,11.1144482545986,9.86036844762582e-05
ccer2,CCER2,Proteins,0.01859,0.01647,0.3,0.01988,0.01736,0.3,0.01442,0.01387,0.3,0.0245600281344949,2.39782888784969,0.252138587633957
ccl11,CCL11,Proteins,0.00019,0.01552,1,0.02875,0.01637,0.08,-0.03792,0.0131,0.004,0.0475862640378781,20.4775806881794,0.00378440797900027
ccl13,CCL13,Proteins,0.06862,0.01618,2e-05,0.03442,0.01706,0.04,0.10532,0.01364,1e-14,0.110799903482744,4.79354291284582,1.18853832132101e-14
