FID,Name,Type,estimate_mesor,std.error_mesor,p.value_mesor,estimate_beta_cos1,std.error_beta_cos1,p.value_beta_cos1,estimate_beta_sin1,std.error_beta_sin1,p.value_beta_sin1,amplitude_24hfreq,acrophase_24hfreq,pvalue_h
ca8,CA8,Proteins,-0.0032,0.01683,0.8,0.01362,0.01773,0.4,-0.02519,0.01419,0.08,0.02864,19.89291,0.08
ca9,CA9,Proteins,-0.02986,0.01648,0.07,-0.00579,0.01738,0.7,-0.05807,0.0139,3e-05,0.05836,17.62071,3e-05
cabp2,CABP2,Proteins,0.07042,0.01676,3e-05,0.04672,0.01767,0.008,0.09278,0.01413,5e-11,0.10388,4.21821,5e-11
cacna1c,CACNA1C,Proteins,0.00094,0.01687,1,0.00451,0.01777,0.8,-0.00396,0.01422,0.8,0.006,21.24988,0.8
cacna1h,CACNA1H,Proteins,0.03901,0.01686,0.02,0.04873,0.01777,0.006,0.02089,0.01421,0.1,0.05302,1.54715,0.006
cacnb1,CACNB1,Proteins,0.01868,0.01687,0.3,0.02321,0.01777,0.2,0.01015,0.01422,0.5,0.02533,1.57535,0.2
cacnb3,CACNB3,Proteins,0.03948,0.01637,0.02,-0.00567,0.01725,0.7,0.0944,0.0138,8e-12,0.09457,6.2291,8e-12
cacybp,CACYBP,Proteins,0.04648,0.01641,0.005,-0.01803,0.0173,0.3,0.12628,0.01385,8e-20,0.12756,6.5418,8e-20
cadps,CADPS,Proteins,0.00667,0.01682,0.7,0.01264,0.01773,0.5,-0.00219,0.01418,0.9,0.01283,23.34549,0.5
calb1,CALB1,Proteins,-0.03101,0.01647,0.06,-0.06661,0.01737,0.0001,0.0206,0.01388,0.1,0.06973,10.85426,0.0001
calb2,CALB2,Proteins,-0.05335,0.01676,0.001,-0.05907,0.01767,0.0008,-0.03876,0.01414,0.006,0.07065,14.21845,0.0008
calca,CALCA,Proteins,0.01206,0.01661,0.5,0.04272,0.01752,0.01,-0.03036,0.01401,0.03,0.05241,21.64024,0.01
calcb,CALCB,Proteins,-0.11869,0.01651,7e-13,-0.10591,0.0174,1e-09,-0.12009,0.01392,7e-18,0.16012,15.23939,7e-18
calcoco1,CALCOCO1,Proteins,0.05089,0.01574,0.001,0.00935,0.01659,0.6,0.09949,0.01328,7e-14,0.09993,5.64215,7e-14
calcoco2,CALCOCO2,Proteins,0.02929,0.01634,0.07,-0.00784,0.01722,0.6,0.07503,0.01376,5e-08,0.07543,6.3975,5e-08
caly,CALY,Proteins,-0.01875,0.01686,0.3,-0.02824,0.01777,0.1,-0.0036,0.01421,0.8,0.02847,12.48379,0.1
camkk1,CAMKK1,Proteins,0.02463,0.01665,0.1,0.00628,0.01756,0.7,0.04581,0.01404,0.001,0.04624,5.47925,0.001
camlg,CAMLG,Proteins,0.04049,0.01669,0.02,0.02422,0.0176,0.2,0.05687,0.01407,5e-05,0.06182,4.46234,5e-05
camsap1,CAMSAP1,Proteins,0.03917,0.01592,0.01,0.00635,0.01678,0.7,0.07771,0.01343,7e-09,0.07797,5.68874,7e-09
cant1,CANT1,Proteins,-0.04273,0.01638,0.009,-0.1079,0.01727,4e-10,0.04968,0.01382,0.0003,0.11879,10.35171,4e-10
capg,CAPG,Proteins,-0.07498,0.01646,5e-06,-0.11868,0.01735,8e-12,-0.00691,0.01388,0.6,0.11888,12.22204,8e-12
capn3,CAPN3,Proteins,0.03461,0.0166,0.04,0.05701,0.01749,0.001,0.00023,0.014,1,0.05701,0.0153,0.001
caps,CAPS,Proteins,-0.1339,0.01635,3e-16,-0.1874,0.01724,2e-27,-0.0449,0.01379,0.001,0.19271,12.89829,2e-27
carhsp1,CARHSP1,Proteins,-0.08744,0.01631,8e-08,-0.11075,0.01719,1e-10,-0.04497,0.01376,0.001,0.11953,13.47318,1e-10
casc3,CASC3,Proteins,0.02398,0.01663,0.1,-0.00697,0.01753,0.7,0.06213,0.01402,9e-06,0.06252,6.42682,9e-06
casp1,CASP1,Proteins,-0.07008,0.01653,2e-05,-0.13269,0.01742,3e-14,0.02246,0.01395,0.1,0.13458,11.35962,3e-14
casp10,CASP10,Proteins,0.03616,0.01651,0.03,-0.00483,0.0174,0.8,0.08602,0.01393,7e-10,0.08615,6.21423,7e-10
casp2,CASP2,Proteins,0.06948,0.01629,2e-05,0.01205,0.01718,0.5,0.1369,0.01374,2e-23,0.13743,5.66465,2e-23
casp3,CASP3,Proteins,0.05617,0.01616,0.0005,-0.0112,0.01703,0.5,0.13855,0.01364,3e-24,0.139,6.30811,3e-24
casp4,CASP4,Proteins,0.02899,0.01672,0.08,0.02561,0.01761,0.1,0.02966,0.01409,0.04,0.03919,3.27975,0.04
casp7,CASP7,Proteins,0.0491,0.01633,0.003,-0.01041,0.01721,0.5,0.12199,0.01377,8e-19,0.12244,6.32507,8e-19
casp8,CASP8,Proteins,0.0038,0.01612,0.8,-0.05987,0.017,0.0004,0.08833,0.01359,8e-11,0.10671,8.27535,8e-11
casp9,CASP9,Proteins,0.04611,0.01674,0.006,0.02329,0.01764,0.2,0.07047,0.01412,6e-07,0.07422,4.78084,6e-07
casq2,CASQ2,Proteins,0.00732,0.01686,0.7,0.00852,0.01777,0.6,0.00476,0.01421,0.7,0.00976,1.94814,0.6
cat,CAT,Proteins,-0.05334,0.01604,0.0009,-0.08691,0.01691,3e-07,-0.00162,0.01352,0.9,0.08692,12.07108,3e-07
cblif,CBLIF,Proteins,-0.00085,0.01656,1,0.00703,0.01746,0.7,-0.01124,0.01398,0.4,0.01326,20.13653,0.4
cbln1,CBLN1,Proteins,0.00413,0.01687,0.8,-0.00071,0.01778,1,0.01003,0.01422,0.5,0.01005,6.26818,0.5
cbln4,CBLN4,Proteins,0.04273,0.0165,0.01,0.0571,0.0174,0.001,0.01796,0.01392,0.2,0.05986,1.16429,0.001
cbs,CBS,Proteins,0.00584,0.01681,0.7,-0.01142,0.01771,0.5,0.02813,0.01416,0.05,0.03036,7.47281,0.05
cbx2,CBX2,Proteins,-0.01099,0.01686,0.5,-0.01024,0.01777,0.6,-0.01055,0.01421,0.5,0.0147,15.05797,0.5
cc2d1a,CC2D1A,Proteins,-0.00965,0.01604,0.5,-0.04477,0.01692,0.008,0.03846,0.01353,0.004,0.05902,9.28905,0.004
ccar2,CCAR2,Proteins,0.01733,0.01658,0.3,0.02292,0.01747,0.2,0.0076,0.01398,0.6,0.02415,1.22233,0.2
ccdc134,CCDC134,Proteins,0.01114,0.01652,0.5,-0.02813,0.01741,0.1,0.062,0.01393,9e-06,0.06808,7.62714,9e-06
ccdc28a,CCDC28A,Proteins,-0.04306,0.01681,0.01,-0.04781,0.01772,0.007,-0.03106,0.01417,0.03,0.05701,14.20058,0.007
ccdc50,CCDC50,Proteins,0.08963,0.01652,6e-08,0.04323,0.0174,0.01,0.13961,0.01393,1e-23,0.14614,4.853,1e-23
ccdc80,CCDC80,Proteins,-0.21293,0.01642,2e-38,-0.25884,0.01731,2e-50,-0.12388,0.01385,4e-19,0.28696,13.70499,2e-50
ccer2,CCER2,Proteins,0.00034,0.01672,1,0.00073,0.01763,1,-0.00023,0.01409,1,0.00077,22.84676,1
ccl11,CCL11,Proteins,-0.10314,0.01627,2e-10,-0.08299,0.01715,1e-06,-0.11653,0.01372,2e-17,0.14306,15.63621,2e-17
ccl13,CCL13,Proteins,-0.00393,0.01643,0.8,-0.04399,0.01732,0.01,0.0501,0.01385,0.0003,0.06667,8.7525,0.0003
ccl14,CCL14,Proteins,-0.13007,0.01646,3e-15,-0.10434,0.01735,2e-09,-0.14719,0.01388,3e-26,0.18042,15.64457,3e-26
ccl15,CCL15,Proteins,0.21656,0.01634,5e-40,0.24848,0.01722,4e-47,0.1457,0.01379,5e-26,0.28805,2.02572,4e-47
ccl16,CCL16,Proteins,-0.00338,0.01645,0.8,-0.04741,0.01734,0.006,0.05572,0.01389,6e-05,0.07316,8.693,6e-05
ccl17,CCL17,Proteins,-0.08955,0.01659,7e-08,-0.14137,0.0175,7e-16,-0.0087,0.01398,0.5,0.14164,12.23479,7e-16
ccl18,CCL18,Proteins,-0.08338,0.01669,6e-07,-0.10406,0.01759,3e-09,-0.04506,0.01409,0.001,0.1134,13.561,3e-09
ccl19,CCL19,Proteins,-0.08282,0.0165,5e-07,-0.10479,0.01739,2e-09,-0.04276,0.01391,0.002,0.11317,13.47978,2e-09
ccl2,CCL2,Proteins,0.11002,0.0158,3e-12,0.12398,0.01666,1e-13,0.07704,0.01333,8e-09,0.14597,2.12367,1e-13
ccl20,CCL20,Proteins,0.07479,0.01637,5e-06,0.08429,0.01725,1e-06,0.05236,0.0138,0.0001,0.09923,2.12326,1e-06
ccl21,CCL21,Proteins,-0.06357,0.01646,0.0001,-0.04658,0.01737,0.007,-0.07796,0.01388,2e-08,0.09081,15.9428,2e-08
ccl22,CCL22,Proteins,-0.12035,0.01669,6e-13,-0.14169,0.0176,8e-16,-0.07599,0.01406,7e-08,0.16078,13.88028,8e-16
ccl23,CCL23,Proteins,-0.2944,0.01587,1e-76,-0.33223,0.01674,3e-87,-0.20574,0.01338,3e-53,0.39077,14.11795,3e-87
ccl24,CCL24,Proteins,0.01723,0.01641,0.3,0.04886,0.01731,0.005,-0.02718,0.01384,0.05,0.05591,22.06118,0.005
ccl25,CCL25,Proteins,-0.01437,0.0165,0.4,0.02233,0.01739,0.2,-0.06142,0.01392,1e-05,0.06536,19.33184,1e-05
ccl26,CCL26,Proteins,-0.04365,0.01656,0.008,-0.04316,0.01746,0.01,-0.0386,0.01397,0.006,0.0579,14.78708,0.006
ccl27,CCL27,Proteins,-0.11866,0.01639,5e-13,-0.08148,0.01727,2e-06,-0.15265,0.01382,3e-28,0.17304,16.12712,3e-28
ccl28,CCL28,Proteins,-0.10801,0.01658,7e-11,-0.14469,0.01749,1e-16,-0.04501,0.01398,0.001,0.15153,13.152,1e-16
ccl3,CCL3,Proteins,-0.05509,0.01643,0.0008,-0.17231,0.01732,3e-23,0.10829,0.01386,6e-15,0.20352,9.85688,3e-23
ccl4,CCL4,Proteins,-0.09011,0.01655,5e-08,-0.1638,0.01746,7e-21,0.01971,0.01396,0.2,0.16498,11.5426,7e-21
ccl5,CCL5,Proteins,-0.04498,0.0163,0.006,-0.10997,0.01718,2e-10,0.04741,0.01375,0.0006,0.11975,10.4452,2e-10
ccl7,CCL7,Proteins,-0.15535,0.01625,1e-21,-0.21227,0.01713,3e-35,-0.05918,0.0137,2e-05,0.22036,13.03857,3e-35
ccl8,CCL8,Proteins,-0.07442,0.01647,6e-06,-0.11054,0.01737,2e-10,-0.01645,0.01389,0.2,0.11175,12.56427,2e-10
ccn1,CCN1,Proteins,-0.16077,0.01632,7e-23,-0.09288,0.01721,7e-08,-0.23043,0.01376,9e-63,0.24845,16.53653,9e-63
ccn2,CCN2,Proteins,-0.0865,0.01654,2e-07,-0.15195,0.01746,3e-18,0.01198,0.01395,0.4,0.15242,11.69949,3e-18
ccn3,CCN3,Proteins,-0.07913,0.0163,1e-06,-0.19558,0.01718,6e-30,0.08607,0.01376,4e-10,0.21368,10.41635,6e-30
ccn4,CCN4,Proteins,-0.01157,0.01641,0.5,-0.09723,0.0173,2e-08,0.10424,0.01384,5e-14,0.14255,8.86726,5e-14
ccn5,CCN5,Proteins,-0.07965,0.01652,1e-06,-0.10129,0.01743,6e-09,-0.04048,0.01393,0.004,0.10908,13.45212,6e-09
ccnd2,CCND2,Proteins,-0.00856,0.01672,0.6,0.01787,0.01762,0.3,-0.04266,0.01409,0.002,0.04626,19.51543,0.002
ccne1,CCNE1,Proteins,0.01273,0.01683,0.4,0.02049,0.01774,0.2,0.00073,0.0142,1,0.0205,0.13542,0.2
ccs,CCS,Proteins,-0.01927,0.01621,0.2,-0.06962,0.0171,5e-05,0.05039,0.01368,0.0002,0.08594,9.60678,5e-05
cct5,CCT5,Proteins,0.03261,0.01634,0.05,-0.01141,0.01723,0.5,0.08692,0.01378,3e-10,0.08767,6.49872,3e-10
cd101,CD101,Proteins,-0.0377,0.01653,0.02,-0.0369,0.01743,0.03,-0.03384,0.01394,0.02,0.05007,14.83521,0.02
cd109,CD109,Proteins,-0.07854,0.01658,2e-06,-0.08306,0.01749,2e-06,-0.06231,0.01399,8e-06,0.10384,14.45847,2e-06
cd14,CD14,Proteins,-0.113,0.01667,1e-11,-0.0618,0.01756,0.0004,-0.1663,0.01406,3e-32,0.17741,16.641,3e-32
cd160,CD160,Proteins,0.01123,0.01634,0.5,-0.04044,0.01723,0.02,0.07867,0.01379,1e-08,0.08845,7.8136,1e-08
cd163,CD163,Proteins,-0.10863,0.01654,5e-11,-0.11588,0.01743,3e-11,-0.08476,0.01395,1e-09,0.14357,14.41233,3e-11
cd164,CD164,Proteins,-0.00294,0.01655,0.9,-0.01944,0.01746,0.3,0.01943,0.01396,0.2,0.02748,9.00151,0.2
cd164l2,CD164L2,Proteins,-0.00961,0.01682,0.6,-0.005,0.01772,0.8,-0.01448,0.01418,0.3,0.01532,16.72924,0.3
cd177,CD177,Proteins,-0.05019,0.01658,0.002,-0.05629,0.01749,0.001,-0.03553,0.01399,0.01,0.06656,14.15098,0.001
cd1c,CD1C,Proteins,0.09297,0.01648,2e-08,0.11872,0.01738,9e-12,0.0465,0.0139,0.0008,0.1275,1.42597,9e-12
cd2,CD2,Proteins,-0.05319,0.01684,0.002,-0.03859,0.01775,0.03,-0.06564,0.01419,4e-06,0.07615,15.96984,4e-06
cd200,CD200,Proteins,-0.03297,0.01656,0.05,-0.05392,0.01746,0.002,-0.00075,0.01397,1,0.05393,12.05295,0.002
cd200r1,CD200R1,Proteins,0.00771,0.01662,0.6,0.02558,0.01753,0.1,-0.0172,0.014,0.2,0.03083,21.73881,0.1
cd207,CD207,Proteins,0.05215,0.01671,0.002,0.03259,0.01759,0.06,0.0713,0.01408,4e-07,0.07839,4.36239,4e-07
cd209,CD209,Proteins,0.02405,0.01657,0.1,0.0337,0.01746,0.05,0.00804,0.01398,0.6,0.03465,0.89477,0.05
cd22,CD22,Proteins,-0.04829,0.01652,0.003,-0.04378,0.01742,0.01,-0.04798,0.01393,0.0006,0.06495,15.17468,0.0006
cd226,CD226,Proteins,-0.01002,0.01675,0.5,-0.05548,0.01766,0.002,0.05187,0.01413,0.0002,0.07595,9.12841,0.0002
cd244,CD244,Proteins,1e-05,0.01649,1,-0.01539,0.01739,0.4,0.02055,0.01391,0.1,0.02568,8.45511,0.1
cd248,CD248,Proteins,-0.0478,0.01651,0.004,-0.03153,0.0174,0.07,-0.0632,0.01392,6e-06,0.07063,16.23236,6e-06
cd27,CD27,Proteins,-0.06526,0.01645,7e-05,-0.10018,0.01734,8e-09,-0.0102,0.01387,0.5,0.1007,12.38751,8e-09
cd274,CD274,Proteins,-0.02373,0.0164,0.1,-0.10612,0.01729,8e-10,0.08924,0.01383,1e-10,0.13866,9.32915,1e-10
cd276,CD276,Proteins,-0.19034,0.0165,1e-30,-0.15373,0.01741,1e-18,-0.21436,0.01391,2e-53,0.26379,15.62362,2e-53
cd28,CD28,Proteins,-0.0792,0.01679,2e-06,-0.08994,0.0177,4e-07,-0.05454,0.01416,0.0001,0.10518,14.08208,4e-07
cd2ap,CD2AP,Proteins,-0.00334,0.01596,0.8,-0.06274,0.01682,0.0002,0.07624,0.01346,1e-08,0.09874,8.63015,1e-08
cd300a,CD300A,Proteins,-0.0576,0.0165,0.0005,-0.0645,0.0174,0.0002,-0.04091,0.01393,0.003,0.07638,14.15909,0.0002
cd300c,CD300C,Proteins,-0.07374,0.01617,5e-06,-0.08853,0.01705,2e-07,-0.0444,0.01364,0.001,0.09904,13.77575,2e-07
cd300e,CD300E,Proteins,-0.13655,0.01649,1e-16,-0.14453,0.01739,1e-16,-0.10801,0.0139,8e-15,0.18043,14.45138,1e-16
cd300lf,CD300LF,Proteins,-0.07729,0.01598,1e-06,-0.0815,0.01685,1e-06,-0.06157,0.01348,5e-06,0.10214,14.4713,1e-06
cd300lg,CD300LG,Proteins,-0.01867,0.01658,0.3,-0.04322,0.01749,0.01,0.01646,0.01398,0.2,0.04625,10.60992,0.01
cd302,CD302,Proteins,-0.15136,0.01634,2e-20,-0.10972,0.01722,2e-10,-0.18706,0.01377,6e-42,0.21687,15.97374,6e-42
cd33,CD33,Proteins,-0.0398,0.01653,0.02,-0.04021,0.01742,0.02,-0.03403,0.01394,0.01,0.05267,14.68285,0.01
cd34,CD34,Proteins,0.02028,0.01653,0.2,0.01442,0.01743,0.4,0.02544,0.01395,0.07,0.02924,4.03054,0.07
cd36,CD36,Proteins,-0.05664,0.01664,0.0007,-0.08368,0.01754,2e-06,-0.01316,0.01404,0.3,0.08471,12.59574,2e-06
cd38,CD38,Proteins,0.02257,0.01654,0.2,0.07648,0.01744,1e-05,-0.05239,0.01394,0.0002,0.0927,21.70592,1e-05
cd3d,CD3D,Proteins,0.01321,0.01687,0.4,0.02059,0.01777,0.2,0.00159,0.01422,0.9,0.02065,0.29526,0.2
cd3e,CD3E,Proteins,-0.00927,0.01674,0.6,-0.00802,0.01764,0.6,-0.00971,0.01411,0.5,0.01259,15.36372,0.5
cd3g,CD3G,Proteins,-0.00891,0.01685,0.6,-0.01546,0.01775,0.4,0.00098,0.01421,0.9,0.01549,11.75752,0.4
cd4,CD4,Proteins,-0.13445,0.01642,3e-16,-0.04561,0.01731,0.008,-0.23544,0.01384,1e-64,0.23981,17.26904,1e-64
cd40,CD40,Proteins,-0.03459,0.01649,0.04,-0.08349,0.01739,2e-06,0.03505,0.0139,0.01,0.09055,10.48196,2e-06
cd40lg,CD40LG,Proteins,-0.07028,0.01629,2e-05,-0.19925,0.01718,5e-31,0.11088,0.01375,7e-16,0.22803,10.06029,5e-31
cd46,CD46,Proteins,-0.07183,0.01656,1e-05,-0.15371,0.01746,1e-18,0.04669,0.01395,0.0008,0.16065,10.87361,1e-18
cd48,CD48,Proteins,-0.06489,0.01661,9e-05,-0.07704,0.01752,1e-05,-0.04024,0.014,0.004,0.08692,13.83881,1e-05
cd5,CD5,Proteins,-0.04068,0.01648,0.01,-0.03274,0.01738,0.06,-0.04596,0.0139,0.0009,0.05643,15.63567,0.0009
cd55,CD55,Proteins,-0.09855,0.01681,5e-09,-0.1434,0.01772,6e-16,-0.02532,0.01414,0.07,0.14562,12.66751,6e-16
cd58,CD58,Proteins,0.00702,0.01655,0.7,0.02105,0.01746,0.2,-0.01266,0.01394,0.4,0.02457,21.93176,0.2
cd59,CD59,Proteins,-0.05394,0.01676,0.001,-0.02235,0.01767,0.2,-0.08881,0.01416,4e-10,0.09158,17.05833,4e-10
cd5l,CD5L,Proteins,-0.00676,0.01652,0.7,-0.03806,0.01742,0.03,0.03583,0.01393,0.01,0.05227,9.11535,0.01
cd6,CD6,Proteins,-0.02593,0.0163,0.1,0.016,0.01719,0.4,-0.07848,0.01374,1e-08,0.08009,18.76811,1e-08
cd63,CD63,Proteins,-0.00985,0.01654,0.6,-0.10204,0.01744,5e-09,0.1143,0.01395,3e-16,0.15322,8.78372,3e-16
cd69,CD69,Proteins,0.04138,0.01645,0.01,-0.02987,0.01734,0.09,0.13088,0.01388,4e-21,0.13424,6.85697,4e-21
cd7,CD7,Proteins,-0.01949,0.01679,0.2,-0.00373,0.0177,0.8,-0.03792,0.01416,0.007,0.0381,17.62557,0.007
cd70,CD70,Proteins,-0.13861,0.01662,8e-17,-0.16672,0.01752,2e-21,-0.08302,0.01402,3e-09,0.18624,13.76479,2e-21
cd72,CD72,Proteins,-0.08005,0.01665,2e-06,-0.05014,0.01755,0.004,-0.10944,0.01405,7e-15,0.12038,16.35907,7e-15
cd74,CD74,Proteins,-0.15839,0.01636,4e-22,-0.18989,0.01725,4e-28,-0.09576,0.0138,4e-12,0.21267,13.78418,4e-28
cd79b,CD79B,Proteins,-0.08489,0.01643,2e-07,-0.05205,0.01732,0.003,-0.11758,0.01386,2e-17,0.12859,16.40824,2e-17
cd80,CD80,Proteins,-0.16642,0.01645,5e-24,-0.18488,0.01733,2e-26,-0.1199,0.01387,6e-18,0.22036,14.19771,2e-26
cd82,CD82,Proteins,0.00889,0.01674,0.6,0.01231,0.01764,0.5,0.00316,0.01411,0.8,0.01271,0.95929,0.5
cd83,CD83,Proteins,-0.08928,0.01644,6e-08,-0.14697,0.01733,2e-17,-0.00074,0.01387,1,0.14697,12.01918,2e-17
cd84,CD84,Proteins,0.03607,0.01641,0.03,-0.06529,0.0173,0.0002,0.16638,0.01384,3e-33,0.17873,7.42836,3e-33
cd86,CD86,Proteins,-0.00064,0.01647,1,0.00349,0.01736,0.8,-0.00608,0.01389,0.7,0.00701,19.99222,0.7
cd8a,CD8A,Proteins,0.10309,0.01647,4e-10,0.13921,0.01736,1e-15,0.04153,0.01389,0.003,0.14527,1.10748,1e-15
cd93,CD93,Proteins,-0.04836,0.01686,0.004,-0.06498,0.0178,0.0003,-0.0199,0.01421,0.2,0.06796,13.13497,0.0003
cd99,CD99,Proteins,-0.01774,0.01645,0.3,-0.03948,0.01736,0.02,0.01353,0.01388,0.3,0.04174,10.73935,0.02
cd99l2,CD99L2,Proteins,-0.04175,0.01626,0.01,-0.07576,0.01715,1e-05,0.00897,0.01371,0.5,0.07628,11.54983,1e-05
cda,CDA,Proteins,-0.01342,0.01636,0.4,0.06885,0.01725,7e-05,-0.12129,0.01379,1e-18,0.13947,19.97207,1e-18
cdan1,CDAN1,Proteins,0.01051,0.0166,0.5,0.01726,0.0175,0.3,0.00013,0.014,1,0.01726,0.02852,0.3
cdc123,CDC123,Proteins,-0.01255,0.01686,0.5,-0.00859,0.01777,0.6,-0.0162,0.01421,0.3,0.01833,16.13819,0.3
cdc25a,CDC25A,Proteins,0.0026,0.01686,0.9,0.00653,0.01777,0.7,-0.00299,0.01421,0.8,0.00718,22.36243,0.7
cdc26,CDC26,Proteins,0.02791,0.0162,0.08,-0.02877,0.01708,0.09,0.09994,0.01366,3e-13,0.104,7.07052,3e-13
cdc27,CDC27,Proteins,0.03359,0.01637,0.04,0.01784,0.01726,0.3,0.05015,0.0138,0.0003,0.05323,4.69453,0.0003
cdc37,CDC37,Proteins,0.05779,0.01624,0.0004,-0.01208,0.01712,0.5,0.14325,0.0137,1e-25,0.14376,6.32145,1e-25
cdc42bpb,CDC42BPB,Proteins,0.04108,0.01595,0.01,0.00476,0.01682,0.8,0.08418,0.01346,4e-10,0.08432,5.7842,4e-10
cdcp1,CDCP1,Proteins,-0.22019,0.01646,1e-40,-0.24286,0.01736,2e-44,-0.16128,0.01389,4e-31,0.29153,14.23921,2e-44
cdh1,CDH1,Proteins,-0.07285,0.01684,2e-05,-0.19523,0.01776,4e-28,0.10084,0.01416,1e-12,0.21973,10.17879,4e-28
cdh15,CDH15,Proteins,-0.01931,0.0165,0.2,-0.04145,0.0174,0.02,0.01266,0.01392,0.4,0.04334,10.86745,0.02
cdh17,CDH17,Proteins,-0.0179,0.01639,0.3,-0.05687,0.01728,0.001,0.03636,0.01383,0.009,0.0675,9.82718,0.001
cdh2,CDH2,Proteins,-0.11583,0.01644,2e-12,-0.13353,0.01733,1e-14,-0.07709,0.01387,3e-08,0.15418,13.99993,1e-14
cdh22,CDH22,Proteins,0.0318,0.01673,0.06,0.02721,0.01763,0.1,0.0337,0.0141,0.02,0.04331,3.40519,0.02
cdh23,CDH23,Proteins,0.04386,0.01657,0.008,0.05857,0.01747,0.0008,0.01846,0.01397,0.2,0.06142,1.16642,0.0008
cdh3,CDH3,Proteins,0.06475,0.0163,7e-05,-0.02028,0.01719,0.2,0.1695,0.01375,7e-35,0.17071,6.45479,7e-35
cdh4,CDH4,Proteins,0.00563,0.01688,0.7,0.00141,0.01778,0.9,0.01052,0.01423,0.5,0.01061,5.49008,0.5
cdh5,CDH5,Proteins,-0.00061,0.01652,1,-0.01152,0.01741,0.5,0.014,0.01394,0.3,0.01813,8.63057,0.3
cdh6,CDH6,Proteins,-0.04977,0.01653,0.003,-0.05481,0.01742,0.002,-0.03654,0.01394,0.009,0.06588,14.24584,0.002
cdhr1,CDHR1,Proteins,-0.00577,0.0167,0.7,-0.05777,0.01761,0.001,0.06424,0.01409,5e-06,0.0864,8.79753,5e-06
cdhr2,CDHR2,Proteins,-0.05737,0.01661,0.0006,-0.0571,0.01751,0.001,-0.05019,0.014,0.0003,0.07602,14.75443,0.0003
cdhr5,CDHR5,Proteins,-0.00894,0.01662,0.6,-0.0181,0.01752,0.3,0.00443,0.01402,0.8,0.01863,11.0829,0.3
cdk1,CDK1,Proteins,-0.01161,0.01683,0.5,-0.03794,0.01775,0.03,0.02504,0.0142,0.08,0.04546,9.77138,0.03
cdk5rap3,CDK5RAP3,Proteins,0.04264,0.01648,0.01,0.0245,0.01737,0.2,0.06117,0.0139,1e-05,0.06589,4.54507,1e-05
cdkl5,CDKL5,Proteins,0.01215,0.01686,0.5,0.02561,0.01777,0.1,-0.00743,0.01421,0.6,0.02667,22.9215,0.1
cdkn1a,CDKN1A,Proteins,0.02429,0.01631,0.1,0.01953,0.0172,0.3,0.02745,0.01375,0.05,0.03369,3.63787,0.05
cdkn2d,CDKN2D,Proteins,0.07911,0.01639,1e-06,0.01714,0.01728,0.3,0.15148,0.01382,6e-28,0.15245,5.5697,6e-28
cdnf,CDNF,Proteins,0.10275,0.01657,6e-10,0.07742,0.01747,9e-06,0.12306,0.01397,1e-18,0.14539,3.85497,1e-18
cdon,CDON,Proteins,0.04207,0.01653,0.01,0.07578,0.01744,1e-05,-0.00844,0.01393,0.5,0.07625,23.57653,1e-05
cdsn,CDSN,Proteins,0.07382,0.01629,6e-06,0.06589,0.01718,0.0001,0.07476,0.01375,5e-08,0.09965,3.24069,5e-08
ceacam1,CEACAM1,Proteins,-0.00588,0.01604,0.7,-0.01691,0.01691,0.3,0.00958,0.01353,0.5,0.01943,10.03036,0.3
ceacam16,CEACAM16,Proteins,-0.03251,0.01652,0.05,-0.0446,0.01742,0.01,-0.01211,0.01394,0.4,0.04622,13.01258,0.01
ceacam18,CEACAM18,Proteins,0.00765,0.01673,0.6,0.00603,0.01763,0.7,0.0088,0.0141,0.5,0.01067,3.70665,0.5
ceacam19,CEACAM19,Proteins,0.10739,0.01652,8e-11,0.14478,0.01742,1e-16,0.04342,0.01394,0.002,0.15115,1.11306,1e-16
ceacam20,CEACAM20,Proteins,-0.06848,0.01667,4e-05,-0.00582,0.01756,0.7,-0.14297,0.01405,3e-24,0.14308,17.84466,3e-24
ceacam21,CEACAM21,Proteins,-0.04389,0.01626,0.007,-0.05309,0.01714,0.002,-0.02589,0.01371,0.06,0.05906,13.73292,0.002
ceacam3,CEACAM3,Proteins,-0.03711,0.01682,0.03,-0.03145,0.01774,0.08,-0.03979,0.01419,0.005,0.05072,15.44528,0.005
ceacam5,CEACAM5,Proteins,-0.11127,0.01687,4e-11,-0.12226,0.01779,6e-12,-0.08204,0.01421,8e-09,0.14724,14.25758,6e-12
ceacam6,CEACAM6,Proteins,-0.10361,0.01639,3e-10,-0.1074,0.01727,5e-10,-0.08495,0.01382,8e-10,0.13693,14.55616,5e-10
ceacam8,CEACAM8,Proteins,-0.13498,0.01622,9e-17,-0.10289,0.01709,2e-09,-0.16008,0.01369,2e-31,0.19029,15.81785,2e-31
cebpa,CEBPA,Proteins,-0.00937,0.01677,0.6,-0.00869,0.01767,0.6,-0.00905,0.01415,0.5,0.01255,15.07689,0.5
cebpb,CEBPB,Proteins,0.00424,0.01637,0.8,0.05399,0.01725,0.002,-0.06258,0.01382,6e-06,0.08265,20.71922,6e-06
cela2a,CELA2A,Proteins,0.00453,0.01653,0.8,0.00049,0.01742,1,0.00932,0.01394,0.5,0.00934,5.79913,0.5
cela3a,CELA3A,Proteins,0.06983,0.01652,2e-05,0.10054,0.01741,8e-09,0.01977,0.01394,0.2,0.10246,0.74171,8e-09
